Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
34.90,1017,-8280,6884,9020,-7203,-6788,-3603,123,26
34.92,1027,-2656,6712,7372,-6306,-7079,-1350,123,26
34.94,1014,-2412,5816,8968,-4258,-9297,586,123,26
34.96,1024,-5308,6936,13476,-1321,-11515,1610,123,26
34.98,1008,-9148,7664,18508,-29,-9808,3198,123,26
35.00,1025,-9840,5932,18484,490,-2813,5392,123,26
35.02,1014,-13828,5636,17616,10,3156,5518,123,26
35.04,1008,-19956,5100,19744,-720,2503,3033,123,26
35.06,1013,-19424,3596,21788,-1177,254,-259,123,26
35.08,1012,-16844,2768,19552,-2592,109,-3178,123,26
35.10,1018,-11688,2436,13832,-3239,498,-5655,123,26
35.12,1025,-11072,2916,11584,-4145,1438,-9587,123,26
35.14,1026,-11352,1292,11664,-3773,1771,-12461,123,26
35.16,1016,-11940,-140,10236,-2375,365,-12865,123,26
35.18,1020,-13336,-684,9268,-452,-2349,-10296,123,26
35.20,1024,-12560,2712,8548,2175,-5231,-4576,123,26
35.22,1014,-9492,8704,8156,3742,-3504,114,123,26
35.24,1018,-5876,12136,6288,3349,1154,2656,123,26
35.26,1013,-3672,11584,4016,2471,3616,3927,123,26
35.28,1015,-3964,10048,5256,3686,2410,4814,123,26
35.30,1008,-3604,8480,7400,6276,1471,7674,123,26
35.32,1011,-2384,6420,13012,8757,667,12874,123,26
35.34,1021,-128,4492,16224,11910,2764,18321,123,26
35.36,1028,-9740,9868,26096,15014,7247,19255,123,26
35.38,1018,-22792,19364,32767,14851,12666,16933,123,26
35.40,1022,-32768,25916,32767,9077,16207,9937,123,26
35.42,1021,-32768,27356,32767,4086,9353,630,123,26
35.44,1020,-32768,19912,32188,684,813,-4759,123,26
35.46,1005,-25448,13832,26320,89,1417,-3960,123,26
35.48,1011,-14668,10108,14988,-122,4604,-1696,123,26
35.50,1027,-5296,5632,6940,-126,8249,24,123,26
35.52,1028,932,-356,5340,-851,8036,2775,123,26
35.54,1010,4148,-5836,4512,-447,4135,4604,123,26
35.56,1015,6008,-7604,3444,877,1451,5080,123,26
35.58,1025,7676,-7624,2212,630,2830,5339,123,26
35.60,1012,7292,-8704,1132,-719,4398,5992,123,26
35.62,1010,4172,-8584,1648,-586,2220,6811,123,26
35.64,1025,496,-6564,3880,239,-743,6675,123,26
35.66,1017,-1476,-3576,6256,182,-2539,5630,123,26
35.68,1021,-3596,-368,8972,-1003,-2865,3756,123,26
35.70,1017,-9280,3996,13012,-2324,-2462,-523,123,26
35.72,1026,-18836,11436,18980,-5676,-3786,-6714,123,26
35.74,1029,-26664,18304,21692,-7234,-9769,-10788,123,26
35.76,1018,-27904,26808,23820,-4815,-15697,-10444,123,26
35.78,1028,-30224,32767,25956,-10525,-9450,-8584,123,26
35.80,1028,-29084,32767,20472,-19984,1387,-5582,123,26
35.82,1030,-30652,17384,15744,-23644,6403,-3413,123,26
35.84,1026,-32336,5784,17216,-15583,8019,-614,123,26
35.86,1016,-27584,868,14700,-4491,6604,3617,123,26
35.88,1009,-23228,1216,13288,3563,1726,5247,123,26
35.90,1012,-15160,3836,9828,9409,1862,5936,123,26
35.92,1012,-4600,3516,4796,10853,5323,6364,123,26
35.94,1025,936,1088,3628,11087,7698,5533,123,26
35.96,1022,1568,-1716,4556,10025,7643,3024,123,26
35.98,1022,1508,-5620,5720,8410,4158,553,123,26
36.00,1032,3380,-7368,6456,8169,-885,570,123,26
36.02,1025,4516,-5400,7656,7070,-3769,2053,123,26
36.04,1008,3292,-3020,9200,4576,-4657,3247,123,26
36.06,1024,644,-748,11336,2013,-4399,3935,123,26
36.08,1014,-912,1712,11924,-508,-2901,3682,123,26
36.10,1016,-3760,5400,14300,-2911,-2105,1540,123,26
36.12,1009,-14516,13560,19444,-5326,-4515,-3499,123,26
36.14,1012,-22748,21784,23952,-4652,-9412,-8763,123,26
36.16,1014,-24672,30292,24836,-5056,-12954,-8796,123,26
36.18,1010,-25948,32767,24736,-14058,-8681,-6935,123,26
36.20,1015,-25628,24164,21836,-23412,94,-4832,123,26
36.22,1018,-26492,9992,18324,-22115,8273,-1420,123,26
36.24,1015,-32768,-1016,18516,-15385,11886,2758,123,26
36.26,1013,-30960,-4288,13880,-3898,7484,5796,123,26
36.28,1004,-26336,792,11912,3973,-1396,5756,123,26
36.30,1010,-15084,4752,6940,7828,-1517,6002,123,26
36.32,1006,-4892,5200,2544,7887,2713,6074,123,26
36.34,1015,-1524,3308,1968,6472,7061,4948,123,26
36.36,1024,-652,508,2852,5626,7999,3271,123,26
36.38,1024,1312,-2172,4192,5634,5984,1622,123,26
36.40,1021,2088,-3284,6584,5867,2590,1728,123,26
36.42,1007,1652,-2140,8812,5729,-2059,2719,123,26
36.44,1016,1680,-1824,13428,8257,-3070,14,123,26
36.46,1024,-2884,2648,13416,9562,-5166,-1180,123,26
36.48,1022,-2888,3896,13556,2143,-5438,1911,123,26
36.50,1014,-6604,5060,14932,-7433,-4531,3518,123,26
36.52,1020,-10248,8152,20604,-10031,-7605,223,123,26
36.54,1024,-15208,11656,24940,-3488,-13902,-9389,123,26
36.56,1020,-17132,14916,24896,-7091,-14451,-7681,123,26
36.58,1014,-21012,17116,26176,-5274,-15409,-3033,123,26
36.60,1010,-28680,21236,28360,-5075,-9105,2078,123,26
36.62,1010,-31176,18964,26432,-10562,2406,4265,123,26
36.64,1021,-32768,10056,23976,-12309,7948,4543,123,26
36.66,1009,-32768,4704,20160,-7205,5075,5142,123,26
36.68,1027,-26884,2960,16852,-2124,1981,5715,123,26
36.70,1013,-17700,4172,11252,1782,4707,5217,123,26
36.72,1021,-10100,5384,4764,3824,9270,2935,123,26
36.74,1006,-3392,3964,1656,4191,10127,157,123,26
36.76,1006,100,2040,1488,5177,9237,-3996,123,26
36.78,1024,1532,-352,1016,5934,6852,-7959,123,26
36.80,1024,3084,-3296,3852,6130,1304,-8487,123,26
36.82,1024,2644,-4352,6868,6683,-5773,-7094,123,26
36.84,1029,468,-2292,9332,6460,-9780,-4763,123,26
36.86,1013,964,-1096,11892,5427,-8246,-2170,123,26
36.88,1023,2428,672,13668,3527,-675,-1273,123,26
36.90,1023,-728,3392,15448,-49,4214,-2248,123,26
36.92,1021,-10476,7280,18392,-3536,-1206,-5283,123,26
36.94,1011,-17792,9784,22836,-4392,-11330,-9447,123,26
36.96,1024,-21588,13772,29148,-3345,-16172,-10296,123,26
36.98,1025,-26676,18720,32767,-3206,-15619,-4100,123,26
37.00,1012,-30504,22076,32767,-6999,-4737,654,123,26
37.02,1024,-32356,15444,26564,-14376,3818,649,123,26
37.04,1023,-32768,4280,23268,-13085,5239,324,123,26
37.06,1019,-27872,-3040,18080,-7152,3091,2593,123,26
37.08,1009,-18756,-6984,13836,-1208,1856,4677,123,26
37.10,1012,-12324,-5828,11628,3338,1476,8261,123,26
37.12,1021,-5572,-1436,7500,6627,3517,11564,123,26
37.14,1010,-1632,980,4824,7539,5761,12061,123,26
37.16,1024,-988,108,3212,7186,6502,10258,123,26
37.18,1031,-724,-1396,1612,8405,4466,7590,123,26
37.20,1006,484,-2524,2160,9537,901,5841,123,26
37.22,1023,-116,-2908,4552,9723,-1295,4212,123,26
37.24,1009,-2956,-2192,7872,9641,-3420,2960,123,26
37.26,1026,-3552,-812,10004,8868,-5075,2430,123,26
37.28,1024,-4204,1564,12036,6803,-5252,633,123,26
37.30,1025,-7848,5432,15292,3461,-5696,-3678,123,26
37.32,1029,-14560,9652,21276,-1897,-9639,-9815,123,26
37.34,1013,-13708,10760,26084,-5475,-13642,-15811,123,26
37.36,1012,-14160,14832,31944,-10778,-11417,-20839,123,26
37.38,1024,-19420,18784,32767,-16589,-13227,-21784,123,26
37.40,1018,-25980,16924,30888,-18371,-15748,-18424,123,26
37.42,1012,-25396,13544,25616,-17818,-15356,-9805,123,26
37.44,1003,-19384,7232,23084,-18342,-7849,-4193,123,26
37.46,1008,-20000,-1168,21708,-14312,2501,1406,123,26
37.48,1026,-21056,-6744,17452,-5386,9123,6436,123,26
37.50,1016,-20924,-4692,15768,3976,8019,9798,123,26
37.52,1005,-17704,1176,11712,8825,5339,9964,123,26
37.54,1024,-9008,3488,3820,10186,6149,7727,123,26
37.56,1014,-2136,4308,-2012,10880,9970,4759,123,26
37.58,1028,2452,3800,-3696,9003,14340,3335,123,26
37.60,1010,4120,-120,-1608,5838,15811,3180,123,26
37.62,1018,4404,-3732,3732,5382,12558,4908,123,26
37.64,1021,2768,-4040,7388,5083,7622,7304,123,26
37.66,1020,432,-2064,9936,5138,1311,11025,123,26
37.68,1015,1720,76,12964,4492,-6239,15484,123,26
37.70,1010,1888,1300,19036,2944,-9585,16416,123,26
37.72,1001,-1064,4540,24152,57,-6345,13481,123,26
37.74,1009,-14084,11404,31036,-8970,-1478,5050,123,26
37.76,996,-20448,13072,32608,-16102,379,-3669,123,26
37.78,1023,-25268,13484,32767,-20946,2094,-9880,123,26
37.80,1010,-32768,8896,32767,-32768,9141,-13942,123,26
37.82,1020,-32768,-3828,32767,-32768,3855,-17553,123,26
37.84,1024,-32768,-5564,29080,-27954,-7108,-20812,123,26
37.86,998,-32768,-3260,18432,-20077,-13090,-22493,123,26
37.88,1020,-27068,-2060,10800,-14421,-7928,-18484,123,26
37.90,1008,-17188,-3180,2356,-6069,-3674,-14241,126,24
37.92,1023,-8372,1716,-2456,5887,-2021,-10660,126,24
37.94,1028,-2856,8796,-4696,14216,637,-8381,126,24
37.96,1020,-16,12928,-3936,17489,4779,-7745,126,24
37.98,1020,3396,12688,-2876,18120,7760,-6059,126,24
38.00,1024,5384,10864,-1440,17678,7581,-2107,126,24
38.02,1004,6520,7924,1852,16152,5081,3996,126,24
38.04,1029,7352,5388,5416,15084,1692,11155,126,24
38.06,1008,7820,4236,9704,14202,-1815,17809,126,24
38.08,1018,8600,4568,12384,13264,-2417,22265,126,24
38.10,1014,10540,5392,15024,11038,-622,25063,126,24
38.12,1003,4944,9248,22580,5181,2750,25102,126,24
38.14,1023,-5264,12852,32767,-3296,4186,21791,126,24
38.16,1008,-13664,14368,32767,-15177,4716,15774,126,24
38.18,1007,-19500,10204,32532,-25542,-3271,11607,126,24
38.20,1021,-24892,3940,32767,-28946,-6744,6005,126,24
38.22,1000,-31836,-1148,32600,-30272,-3088,3303,126,24
38.24,1011,-32768,-4676,29324,-27046,-4863,1723,126,24
38.26,1022,-32768,-4704,24604,-21002,-6160,-4439,126,24
38.28,1018,-32768,-5748,21028,-14770,-5320,-9144,126,24
38.30,1024,-32768,-6684,17520,-7008,-1613,-11144,126,24
38.32,1030,-31040,-3628,14480,983,2031,-12633,126,24
38.34,1025,-20128,960,11164,6070,4200,-13924,126,24
38.36,1030,-10400,4120,5724,10665,5339,-15378,126,24
38.38,1018,-636,8016,540,15637,6377,-15922,126,24
38.40,1024,5912,11616,-1564,17384,8327,-15433,126,24
38.42,1008,8720,9440,-1596,14437,10941,-13867,126,24
38.44,1032,10636,4728,324,14019,8902,-8910,126,24
38.46,1024,10548,4096,3776,14174,2594,-1915,126,24
38.48,1017,9540,4500,6972,12961,-2446,4713,126,24
38.50,1010,10748,3900,9752,11972,-2776,11481,126,24
38.52,1028,11092,4284,10612,10190,-212,16540,126,24
38.54,1022,9372,5300,12684,7651,87,19602,126,24
38.56,1024,6648,7540,17960,3743,-2813,21257,126,24
38.58,1031,-516,9900,27600,-1741,-7356,20610,126,24
38.60,1017,-8420,11808,32767,-8963,-10430,18678,126,24
38.62,1034,-16552,12372,32767,-15855,-12116,17835,126,24
38.64,1032,-28068,9856,32767,-20339,-13152,18505,126,24
38.66,1030,-32768,6264,32767,-21971,-6088,17950,126,24
38.68,1028,-32768,5640,32767,-23021,-1236,13682,126,24
38.70,1030,-32768,2048,32767,-20851,-3281,7240,126,24
38.72,1028,-32768,-3348,26416,-14248,-4316,1296,126,24
38.74,1033,-32768,-5660,21644,-6811,-3050,-2954,126,24
38.76,1024,-25884,-4972,15032,-1005,-1219,-7467,126,24
38.78,1031,-17512,-1932,7792,2935,619,-12088,126,24
38.80,1017,-9812,992,1200,6559,2732,-17008,126,24
38.82,1032,-3292,3468,-2588,9282,5464,-21236,126,24
38.84,1028,220,4172,-3672,9778,7551,-24413,126,24
38.86,1028,3120,3152,-3836,9958,7749,-25028,126,24
38.88,1028,4880,2788,-4136,9480,7692,-21767,126,24
38.90,1018,4436,3400,-2764,9354,7804,-16843,126,24
38.92,1023,4244,4828,1036,9019,7881,-10420,126,24
38.94,1020,6052,5288,4292,7880,8729,-4865,126,24
38.96,1024,4868,5132,6320,6714,8594,-95,126,24
38.98,1014,3420,5580,9076,6736,4217,3589,126,24
39.00,1024,4332,7448,14812,6809,10,5540,126,24
39.02,1020,4812,9824,23404,5151,-400,6404,126,24
39.04,1019,-6512,12552,32767,838,-4460,5970,126,24
39.06,1024,-13376,11796,32767,-2043,-10421,7638,126,24
39.08,1033,-22648,7940,32767,-5265,-10543,13482,126,24
39.10,1016,-31144,3512,32767,-9422,-1602,16435,126,24
39.12,1024,-32768,-1540,32767,-15249,3183,15512,126,24
39.14,1034,-32768,-8768,32767,-16752,-2161,11951,126,24
39.16,1030,-32768,-10876,32767,-14304,-9706,6815,126,24
39.18,1016,-31276,-7012,24904,-14417,-9451,1497,126,24
39.20,1009,-21404,-5960,12564,-16312,-3396,-3856,126,24
39.22,1014,-15004,-4696,984,-15313,294,-9608,126,24
39.24,1010,-9096,-952,-8864,-10759,2143,-13887,126,24
39.26,1014,-3396,5760,-12800,-5070,2899,-18427,126,24
39.28,1020,1228,6328,-13868,-3962,5226,-21309,126,24
39.30,1028,3340,4740,-13436,357,8489,-19277,126,24
39.32,1030,3740,5984,-10252,6769,11950,-14118,126,24
39.34,1015,2496,9956,-6316,12387,14546,-8257,126,24
39.36,1016,2936,10284,-1332,15923,14915,-3385,126,24
39.38,1035,3892,9076,4356,19617,10860,572,126,24
39.40,1011,5524,9884,9384,22133,2387,3693,126,24
39.42,1012,8580,11820,16812,22525,-6493,6733,126,24
39.44,1021,9612,12948,25052,20770,-8935,9496,126,24
39.46,1024,9052,13420,32767,16870,-7756,15324,126,24
39.48,1016,-8124,18396,32767,8088,-3766,19315,126,24
39.50,1015,-26636,15372,32767,-572,-1091,26477,126,24
39.52,1027,-32768,11080,32767,-10093,6907,26812,126,24
39.54,1023,-32768,2216,32767,-17116,6144,23391,126,24
39.56,1021,-32768,-8128,32767,-18000,384,15544,126,24
39.58,1018,-32768,-13104,30272,-14859,-4480,8484,126,24
39.60,1024,-31116,-11360,21468,-12711,-5676,2760,126,24
39.62,1017,-23524,-7464,10972,-11928,-2985,-2742,126,24
39.64,1034,-16892,-5160,1136,-8601,1124,-8811,126,24
39.66,1033,-10100,-1080,-5112,-3368,6309,-12928,126,24
39.68,1030,-5432,3260,-9272,213,9072,-15769,126,24
39.70,1025,-2416,4964,-9180,4115,8941,-17546,126,24
39.72,1013,1164,4720,-7848,8671,7984,-16890,126,24
39.74,1011,4012,6724,-6068,14993,5362,-12844,126,24
39.76,1020,6240,10628,-3956,19520,2581,-7679,126,24
39.78,1026,10192,11192,-536,20462,1219,-1214,126,24
39.80,1036,12688,8872,3856,20461,-30,6037,126,24
39.82,1015,14000,8080,7324,21454,-3817,12237,126,24
39.84,1013,13980,9000,14016,21022,-6317,17164,126,24
39.86,1005,13156,11508,23756,17131,-3666,20509,126,24
39.88,1022,-384,16636,32767,8294,-827,21523,126,24
39.90,999,-16368,19724,32767,-2613,1986,19990,126,24
39.92,1023,-32768,18588,32767,-13283,1054,21387,126,24
39.94,1005,-32768,15780,32767,-22612,5870,17646,126,24
39.96,1008,-32768,5860,32767,-26646,6100,11360,126,24
39.98,1009,-32768,460,32767,-25954,5864,3649,126,24
40.00,1024,-32768,-2544,28664,-21451,4845,-1976,126,24
40.02,1021,-32768,-1492,20072,-17999,2216,-9140,126,24
40.04,1020,-25404,128,8952,-12750,-4195,-15113,126,24
40.06,1017,-12104,2664,-3444,-5986,-3496,-20636,126,24
40.08,1011,-2988,9240,-12724,2268,1699,-23741,126,24
40.10,1013,-20,14836,-16676,6189,2236,-25251,126,24
40.12,1013,1892,13288,-15200,8168,942,-24359,126,24
40.14,1013,4424,10168,-11764,11970,4935,-19429,126,24
40.16,1022,4084,8764,-7276,15346,9818,-12949,126,24
40.18,1014,3508,6712,156,16706,10228,-5928,126,24
40.20,1019,-1136,5916,8496,16224,3941,-1327,126,24
40.22,1024,-6916,4628,14452,15269,-3108,-485,126,24
40.24,1015,-2944,4176,17272,14859,-2905,-656,126,24
40.26,1015,12,6044,20132,12020,3258,-1246,126,24
40.28,1008,-7572,10252,28636,8583,7167,-4619,126,24
40.30,1007,-8104,6760,32767,5436,4638,-2932,126,24
40.32,1016,-9068,2100,32767,6527,306,4432,126,24
40.34,1024,-11280,4100,32767,9855,-2279,12760,126,24
40.36,1032,-12368,8664,32767,13678,-4140,20318,126,24
40.38,1035,-11684,11488,26472,18331,-4951,27784,126,24
40.40,1040,-5024,11480,17820,22785,-3656,32767,126,24
40.42,1036,-6480,12080,15292,25878,-3785,32767,126,24
40.44,1034,-18072,14000,29036,24642,-10871,32767,126,24
40.46,1037,-28688,10692,32767,18201,-13299,31581,126,24
40.48,1016,-25516,-7972,27784,13724,-14884,26221,126,24
40.50,1029,-23728,-7432,22224,15858,-17808,16300,126,24
40.52,1033,-24556,4432,21724,13136,-16471,-2628,126,24
40.54,1036,-25372,7552,22332,-1725,-11080,-21193,126,24
40.56,1024,-22624,6620,21800,-17475,-7619,-32768,126,24
40.58,1036,-18696,10308,20296,-30307,-4150,-32768,126,24
40.60,1028,-14784,13516,18780,-32768,-2233,-32768,126,24
40.62,1023,-8028,17396,12508,-32768,-2126,-32768,126,24
40.64,1045,-2280,19756,8356,-32768,-2678,-32768,126,24
40.66,1031,-3532,19072,10224,-32768,-2812,-32768,126,24
40.68,1027,-8028,17160,13404,-29972,1555,-32159,126,24
40.70,1033,-16944,21872,13276,-16228,4817,-18663,126,24
40.72,1028,-9620,21868,5316,-8397,11034,-3999,126,24
40.74,1023,-7540,7884,1584,309,15361,6577,126,24
40.76,1027,-1276,48,1892,15842,11108,20059,126,24
40.78,1031,772,3440,5212,26067,5492,32272,126,24
40.80,1016,-2056,7268,9728,30006,-95,32767,126,24
40.82,1024,-10088,10088,17296,32090,-3090,32767,126,24
40.84,1009,-14164,10860,20052,27106,-3236,32767,126,24
40.86,1013,-9204,7208,22160,20973,5461,32767,126,24
40.88,1028,-6660,10004,18972,13734,15985,31003,126,23
40.90,1025,-20324,12776,18800,5562,13234,21773,126,23
40.92,1040,-14516,7364,18852,1797,998,14581,126,23
40.94,1015,-11788,1676,21680,-1280,-650,8149,126,23
40.96,1019,-11940,-1188,20520,-3180,3294,7956,126,23
40.98,1027,-15816,-3088,19924,-4852,7245,8514,126,23
41.00,1023,-20332,-4668,21000,-3428,6725,6675,126,23
41.02,1023,-21208,-2648,23088,-208,5000,1877,126,23
41.04,1024,-25872,4696,26160,212,3604,-5247,126,23
41.06,1008,-23024,6076,22480,359,1866,-12618,126,23
41.08,1016,-17540,5284,19724,-434,2086,-19841,126,23
41.10,1031,-14728,6004,18440,-2078,3023,-25482,126,23
41.12,1036,-13224,5912,16312,-3189,1240,-29918,126,23
41.14,1006,-10612,7684,14408,-3638,-2126,-32768,126,23
41.16,1013,-10224,10392,13444,-4696,-5499,-32768,126,23
41.18,1012,-8652,12176,13236,-5768,-6595,-32768,126,23
41.20,1020,-9420,13416,11000,-6228,-6822,-32768,126,23
41.22,1023,-12816,14752,9824,-5005,-9005,-29618,126,23
41.24,1017,-12064,15420,9072,-1246,-11348,-21546,126,23
41.26,1035,-10664,17892,7140,2109,-7050,-10696,126,23
41.28,1023,-8380,16084,4996,2593,644,875,126,23
41.30,1024,-7728,9972,5788,6230,4954,12988,126,23
41.32,1024,-7964,8188,6572,12472,4058,23815,126,23
41.34,1019,-4448,8812,8932,17581,765,31661,126,23
41.36,1026,-6812,11176,13332,20097,-2869,32767,126,23
41.38,1024,-9288,13152,13932,21739,-4151,32767,126,23
41.40,1038,-7880,13260,18340,19365,-1202,32767,126,23
41.42,1012,-4768,11160,19820,12067,6056,32767,126,23
41.44,1029,-1156,9240,12204,9137,4182,32767,126,23
41.46,1019,-10888,15212,12640,9681,-3175,24695,126,23
41.48,1008,-15472,17856,18128,3380,-5893,18043,126,23
41.50,1028,-17212,12660,22168,-4148,-5180,15118,126,23
41.52,1022,-18816,7748,27504,-5927,-5537,14749,126,23
41.54,1023,-17376,6136,26140,-6027,408,12823,126,23
41.56,1024,-20256,3460,24356,-6086,5639,8484,126,23
41.58,1028,-21840,1572,23296,-4697,6976,3176,126,23
41.60,1026,-22368,4264,23512,-2808,5618,-4373,126,23
41.62,1026,-18088,5284,21088,-2206,4627,-10591,126,23
41.64,1022,-15892,5220,18376,-3008,5287,-16405,126,23
41.66,1024,-12964,4196,15688,-3893,4868,-21175,126,23
41.68,1006,-8732,3292,14604,-4535,2537,-24872,126,23
41.70,1023,-7360,3384,14112,-4922,345,-28195,126,23
41.72,1030,-7820,4696,13404,-5145,-2524,-31094,126,23
41.74,1015,-11020,7592,12476,-6083,-5071,-32768,126,23
41.76,1019,-9796,10056,11604,-6051,-8842,-32768,126,23
41.78,1022,-7252,12972,12488,-5648,-10929,-32768,126,23
41.80,1036,-8976,16732,15020,-4807,-11788,-28234,126,23
41.82,1019,-8516,18804,15044,-1728,-11844,-18152,126,23
41.84,1026,-12816,22776,12752,1224,-6406,-8546,126,23
41.86,1034,-16988,24516,9840,-1037,947,-1210,126,23
41.88,1015,-14760,17436,9820,-1789,4853,6191,126,23
41.90,1030,-12580,13520,11736,4484,6191,11691,126,23
41.92,1013,-10232,12888,10960,8090,6871,16236,126,23
41.94,1020,-8500,10940,9768,10128,7215,20299,126,23
41.96,1010,-10072,10476,11580,11149,4776,21319,126,23
41.98,1018,-7480,9728,13412,10483,3690,19663,126,23
42.00,1015,-2644,7776,12132,8597,4684,17621,126,23
42.02,1023,-2420,5744,11724,7453,5457,14465,126,23
42.04,1015,-3472,4064,13272,7668,3442,12206,126,23
42.06,1028,-4804,4756,15604,9001,-995,11360,126,23
42.08,1027,-9804,6652,18108,8367,-4757,11672,126,23
42.10,1024,-13788,4932,22272,5008,-6394,14452,126,23
42.12,1026,-17044,2192,25448,2374,-4575,18924,126,23
42.14,1036,-21256,2040,28568,-418,-578,17447,126,23
42.16,1017,-28388,608,31044,-2675,-275,11691,126,23
42.18,1018,-23380,112,27012,-237,-3244,4868,126,23
42.20,1018,-15156,3284,22820,-149,-610,-1862,126,23
42.22,1016,-14416,4396,21052,-4644,5160,-6020,126,23
42.24,1014,-17068,4740,21532,-7696,5376,-10214,126,23
42.26,1008,-14848,5368,19676,-8946,3005,-15691,126,23
42.28,1015,-9500,5436,15368,-11206,2274,-21252,126,23
42.30,1011,-8756,5536,13384,-12964,-29,-27087,126,23
42.32,1024,-10028,7864,12788,-13356,-4178,-32768,126,23
42.34,1018,-8376,9412,12576,-13316,-8227,-32768,126,23
42.36,1018,-5364,11524,11380,-10791,-10482,-32768,126,23
42.38,1027,-5312,15216,11344,-7814,-12048,-32247,126,23
42.40,1021,-9540,17636,11936,-3934,-14816,-19491,126,23
42.42,1022,-13208,23280,12056,738,-9241,-5662,126,23
42.44,1014,-14584,25792,7436,-2808,1418,3885,126,23
42.46,1015,-14328,16432,4292,-150,8340,11190,126,23
42.48,1010,-9256,12288,4504,9573,7465,17069,126,23
42.50,1012,-2772,11376,7204,15071,6447,21912,126,23
42.52,1018,-4956,11100,12316,16728,4085,25928,126,23
42.54,1020,-12916,11428,16744,16730,-804,25861,126,23
42.56,1017,-13320,9408,18112,16008,-5102,23907,126,23
42.58,1027,-4144,6008,14404,15188,-1750,22054,126,23
42.60,1024,-5884,8052,13680,14051,191,18380,126,23
42.62,1018,-14704,12776,18524,11663,-2147,13161,126,23
42.64,1025,-12980,14172,21768,10515,-2692,10070,126,23
42.66,1029,-10940,11460,24256,5669,2824,10700,126,23
42.68,1019,-13376,6812,24948,1321,9521,12315,126,23
42.70,1016,-16232,2172,22296,-910,13120,11710,126,23
42.72,1016,-16632,-3096,19884,-1192,13354,9747,126,23
42.74,1028,-18040,-4076,18164,169,9808,5775,126,23
42.76,1030,-11468,-3776,15196,1769,7451,2347,126,23
42.78,1010,-6792,-4168,14436,-400,9931,-594,126,23
42.80,1010,-9908,-3360,16540,-2926,9752,-3650,126,23
42.82,1029,-12248,-1408,17848,-4805,5142,-7345,126,23
42.84,1029,-11040,1824,19160,-6432,-87,-12823,126,23
42.86,1033,-11784,8352,19912,-8943,-3898,-20311,126,23
42.88,1032,-15864,14672,24020,-13040,-8695,-27407,126,23
42.90,1020,-20128,21280,32032,-15037,-16965,-30433,126,23
42.92,1016,-18612,29240,32767,-15003,-18974,-28602,126,23
42.94,1026,-13168,32767,32767,-19185,-11531,-19858,126,23
42.96,1031,-15228,32767,31516,-31659,-1015,-13696,126,23
42.98,1032,-22880,17928,27532,-32768,3443,-9844,126,23
43.00,1021,-26580,8532,22808,-31034,1347,-7722,126,23
43.02,1015,-21680,2416,15564,-25252,-1600,-7224,126,23
43.04,1017,-15072,-444,10388,-20087,-2530,-8869,126,23
43.06,1024,-10900,1456,3484,-15633,-1437,-10889,126,23
43.08,1028,-4960,4956,-2940,-11507,3123,-12011,126,23
43.10,1027,-680,6572,-7092,-9915,6036,-13999,126,23
43.12,1011,2740,4044,-7908,-5381,5886,-14431,126,23
43.14,1015,5416,2092,-6748,568,6956,-12689,126,23
43.16,1026,4036,2848,-5300,6497,8841,-9317,126,23
43.18,1026,3980,4324,-3248,11325,8332,-4254,126,23
43.20,1020,7736,4796,-132,14387,6921,1175,126,23
43.22,1015,10236,3528,3100,15578,5553,6630,126,23
43.24,1013,7104,3488,6704,17456,1726,11033,126,23
43.26,1010,-944,5936,14644,20242,-4193,14218,126,23
43.28,1018,-7916,11668,30872,19985,-3919,15244,126,23
43.30,1024,-25752,17108,32767,12266,3072,16247,126,23
43.32,1017,-32768,19084,32767,2446,1517,19832,126,23
43.34,1013,-32768,10984,32767,-11413,2068,16219,126,23
43.36,1012,-32768,-3592,32767,-16174,2714,16150,126,23
43.38,1021,-32768,-11236,31724,-15887,1626,14934,126,23
43.40,1033,-26576,-12108,23168,-14060,-2049,12663,126,23
43.42,1030,-23116,-9548,18332,-12575,-6289,8967,126,23
43.44,1037,-17548,-4952,11428,-10681,-7790,5476,126,23
43.46,1028,-6008,-2064,812,-8318,-1744,1665,126,23
43.48,1025,2164,2016,-7372,-4741,6774,-1877,126,23
43.50,1027,4608,5728,-9916,-3732,14398,-5026,126,23
43.52,1027,6232,3744,-9776,-3636,19943,-6160,126,23
43.54,1021,8480,1572,-5928,2858,23942,-2412,126,23
43.56,1024,12580,3760,-652,9589,29465,5020,126,23
43.58,1015,15704,5488,2316,11906,32767,13342,126,23
43.60,1018,17596,7268,5212,10907,32767,19685,126,23
43.62,1016,13912,6688,2576,2166,32767,24217,126,23
43.64,1022,-6356,7908,10120,-6111,32767,25129,126,23
43.66,1025,-32768,10892,16804,-12568,30799,15395,126,23
43.68,1019,-32768,12844,13944,-14543,18640,1503,126,23
43.70,1009,-32768,13356,9076,-19561,1938,-7149,126,23
43.72,1016,-32768,8184,2472,-26014,-18863,-12177,126,23
43.74,1031,-32768,2400,-296,-20224,-32768,-18228,126,23
43.76,1022,-32768,3752,-1480,-16243,-32768,-17472,126,23
43.78,1031,-32768,-96,-2608,-14280,-26642,-14116,126,23
43.80,1025,-32768,-2416,-2748,-7757,-19778,-9704,126,23
43.82,1030,-26412,-828,-1596,660,-16967,-4809,126,23
43.84,1034,-17932,2408,-2352,8894,-12455,-1730,126,23
