Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
33.34,1006,-3844,-3004,20112,432,-396,73,63,71
33.36,1019,-3756,-2932,19980,425,-469,33,63,71
33.38,1021,-3596,-2984,19988,420,-519,35,63,71
33.40,1010,-3660,-2920,20132,386,-437,61,63,71
33.42,1006,-3484,-2908,20136,401,-375,114,63,71
33.44,1026,-3668,-2924,19932,405,-316,80,63,71
33.46,1014,-3720,-3084,19936,439,-350,12,63,71
33.48,1013,-3828,-2872,20024,483,-393,-2,63,71
33.50,1009,-3716,-2880,19928,492,-464,-15,63,71
33.52,1011,-3660,-2836,20064,442,-492,-19,63,71
33.54,1014,-3664,-2900,19964,402,-441,-3,63,71
33.56,1014,-3740,-2916,19972,418,-472,22,63,71
33.58,1019,-3720,-2864,19872,430,-481,21,63,71
33.60,1018,-3708,-2948,20052,455,-435,46,63,71
33.62,1010,-3744,-2928,20044,402,-375,86,63,71
33.64,1017,-3716,-2996,19972,425,-401,96,63,71
33.66,1012,-3776,-2912,19980,392,-402,46,63,71
33.68,1027,-3692,-3012,19944,395,-468,1,63,71
33.70,1024,-3660,-2972,19972,455,-469,-22,63,71
33.72,1024,-3600,-2996,20056,454,-477,-15,63,71
33.74,1014,-3592,-2904,20064,446,-382,40,63,71
33.76,1026,-3660,-2856,20012,412,-367,79,63,71
33.78,1035,-3740,-2892,20044,401,-429,81,63,71
33.80,1030,-3756,-3040,19944,379,-449,16,63,71
33.82,1024,-3684,-3044,20008,440,-397,-7,63,71
33.84,1010,-3776,-2988,19948,457,-398,-11,63,71
33.86,1018,-3788,-2920,19936,431,-425,16,63,71
33.88,1022,-3840,-2976,20072,437,-599,7,63,71
33.90,1027,-3680,-2856,19892,400,-631,8,63,71
33.92,1015,-3640,-2952,20120,371,-595,30,63,71
33.94,1015,-3664,-2992,20152,410,-609,27,63,71
33.96,1025,-3740,-2956,19916,424,-521,50,63,71
33.98,1013,-3812,-2892,20004,388,-537,54,63,71
34.00,1025,-3572,-2960,19924,420,-515,141,63,71
34.02,1010,-3484,-2944,19848,389,-380,165,63,71
34.04,1015,-3416,-3132,19912,489,-219,217,63,71
34.06,1008,-3580,-2928,20052,449,-49,198,63,71
34.08,1012,-3868,-3044,20076,460,-176,125,63,71
34.10,1014,-3716,-2848,19916,479,-306,58,63,71
34.12,1017,-3928,-3016,19992,505,-358,-65,63,71
34.14,1025,-3588,-3024,20040,583,-384,-92,63,71
34.16,1008,-3708,-2948,19968,514,-307,-59,63,71
34.18,1016,-3528,-2844,19984,577,-261,-28,63,71
34.20,1014,-3864,-2900,19888,482,-226,0,63,71
34.22,1030,-3664,-2880,20048,518,-320,108,63,71
34.24,1016,-3856,-2932,20188,400,-194,166,63,71
34.26,1020,-3864,-2860,20064,381,-302,182,63,71
34.28,1006,-3752,-3112,19776,323,-299,223,63,71
34.30,1023,-3680,-2948,20020,363,-133,226,63,71
34.32,1028,-3520,-2900,20120,481,-86,305,63,71
34.34,1012,-3768,-2844,19952,381,-59,331,63,71
34.36,1014,-3992,-2724,19948,343,-31,280,63,71
34.38,1031,-4156,-2988,19912,409,-444,172,63,71
34.40,1013,-3996,-2840,20052,412,-573,113,63,71
34.42,1023,-3780,-3116,19776,449,-501,-102,63,71
34.44,1029,-3812,-3032,20016,497,-475,-63,63,71
34.46,1025,-3688,-2856,20000,515,-349,5,63,71
34.48,1028,-3648,-2936,19928,445,-171,69,63,71
34.50,1023,-3948,-2776,20016,360,-255,68,63,71
34.52,1016,-4016,-2992,19900,429,-411,54,63,71
34.54,1023,-3968,-2808,20036,428,-460,-4,63,71
34.56,1020,-3772,-2952,19992,415,-469,6,63,71
34.58,1013,-3876,-2796,20060,436,-536,22,63,71
34.60,1015,-3776,-2920,19988,425,-495,33,63,71
34.62,1021,-3740,-2968,19892,422,-456,24,63,71
34.64,1014,-3800,-2936,19980,433,-438,37,63,71
34.66,1024,-3872,-2900,19880,420,-404,36,63,71
34.68,1030,-3824,-2860,19872,434,-411,7,63,71
34.70,1024,-3904,-2840,20068,414,-459,-3,63,71
34.72,1019,-3756,-2964,20092,442,-484,-10,63,71
34.74,1024,-3788,-2936,20080,459,-455,19,63,71
34.76,1012,-3824,-2852,20056,406,-350,62,63,71
34.78,1016,-3952,-2888,19916,368,-411,75,63,71
34.80,1020,-4004,-2888,19816,376,-569,31,63,71
34.82,1009,-3772,-3036,19880,389,-627,-1,63,71
34.84,1031,-3652,-2956,19868,435,-530,-14,63,71
34.86,1009,-3688,-2988,20108,436,-416,-8,63,71
34.88,1018,-3936,-3052,20020,423,-422,-26,63,71
34.90,1017,-4024,-2944,19900,412,-545,-81,63,71
34.92,1012,-3852,-2852,19868,420,-602,-42,63,71
34.94,1007,-3724,-2848,20012,394,-529,7,63,71
34.96,1022,-3616,-2980,19988,403,-399,13,63,71
34.98,1027,-3736,-2944,19920,417,-433,22,63,71
35.00,1023,-3944,-2960,20020,425,-400,-11,63,71
35.02,1022,-3852,-2988,19916,431,-436,18,63,71
35.04,1021,-3844,-2948,20044,431,-482,14,63,71
35.06,1014,-3640,-2916,19956,426,-436,70,63,71
35.08,1020,-3736,-2968,20008,390,-370,68,63,71
35.10,1009,-3932,-2996,19912,395,-423,45,63,71
35.12,1030,-3892,-2996,19884,451,-442,45,63,71
35.14,1017,-3944,-3008,20004,435,-399,46,63,71
35.16,1020,-3784,-2892,19968,459,-406,73,63,71
35.18,1028,-3764,-2876,19928,394,-312,102,63,71
35.20,1014,-3936,-3004,19988,378,-373,96,63,71
35.22,1012,-3892,-2972,20036,447,-347,65,63,71
35.24,1008,-3800,-2912,20052,446,-308,79,63,71
35.26,1017,-3764,-2836,20088,444,-273,126,63,71
35.28,1014,-3844,-2884,20008,398,-278,127,63,71
35.30,1016,-3804,-2956,20148,420,-336,86,63,71
35.32,1019,-3964,-2960,19960,425,-432,40,63,71
35.34,1013,-3736,-2924,20092,432,-509,-22,63,71
35.36,1029,-3756,-2876,19932,431,-534,-71,63,71
35.38,1031,-3744,-3000,20012,422,-473,-58,63,71
35.40,1013,-3772,-2868,20040,437,-453,15,63,71
35.42,1026,-3892,-2784,19944,387,-389,70,63,71
35.44,1012,-4008,-2928,19924,410,-456,59,63,71
35.46,1016,-3920,-2956,20064,400,-502,31,63,71
35.48,1025,-3788,-2828,20016,426,-468,62,63,71
35.50,1022,-3712,-2952,20104,405,-417,63,63,71
35.52,1018,-3796,-2948,19952,388,-366,85,63,71
35.54,1026,-3900,-2964,19900,406,-424,68,63,71
35.56,1025,-3788,-2896,20012,416,-456,32,63,71
35.58,1015,-3944,-2960,19964,443,-449,33,63,71
35.60,1018,-3716,-3044,20016,431,-433,20,63,71
35.62,1013,-3896,-2864,20056,411,-453,6,63,71
35.64,1010,-3848,-2796,19868,427,-443,21,63,71
35.66,1022,-3864,-2912,19936,403,-441,42,63,71
35.68,1031,-3808,-3020,19936,448,-412,51,63,71
35.70,1014,-3760,-2972,19936,434,-344,67,63,71
35.72,1012,-3944,-2984,20052,421,-372,47,63,71
35.74,1018,-3900,-2888,20096,417,-443,5,63,71
35.76,1011,-3756,-2932,19912,426,-405,28,63,71
35.78,1020,-3872,-2840,20024,439,-372,41,63,71
35.80,1019,-3756,-2960,19996,436,-370,43,63,71
35.82,1013,-3840,-2872,19992,422,-375,31,63,71
35.84,1024,-3888,-2912,19844,468,-438,-3,63,71
35.86,1012,-3844,-2904,20060,445,-446,-20,63,71
35.88,1016,-3780,-2868,20080,447,-406,41,63,71
35.90,1025,-3892,-2888,19992,424,-411,23,63,71
35.92,1012,-3792,-2956,20028,418,-356,42,63,71
35.94,1032,-4024,-2892,20000,412,-402,29,63,71
35.96,1025,-4176,-2800,20100,352,-650,17,63,71
35.98,1024,-4040,-2900,19800,397,-805,-26,63,71
36.00,1016,-3964,-2876,19868,422,-662,-83,63,71
36.02,1022,-3608,-3008,19988,383,-614,1,63,71
36.04,1033,-3708,-2860,20052,442,-548,34,63,71
36.06,1004,-3728,-2976,20104,344,-505,74,63,71
36.08,1024,-4244,-2784,19848,323,-661,-8,63,71
36.10,1012,-3916,-2960,19844,454,-880,-29,63,71
36.12,1016,-3476,-3164,19884,430,-347,2,63,71
36.14,1019,-3604,-3056,20228,503,-319,15,63,71
36.16,1026,-3684,-2820,20248,512,-294,99,63,71
36.18,1016,-4128,-2792,20072,365,-203,17,63,71
36.20,1024,-4396,-2808,20060,429,-354,-39,63,71
36.22,1009,-4060,-2936,19904,476,-657,-62,63,71
36.24,1013,-4052,-2896,20096,385,-828,-134,63,71
36.26,996,-3860,-2944,20004,450,-994,-242,63,71
36.28,1024,-3484,-3004,20000,473,-920,-223,63,71
36.30,1021,-3448,-2740,20100,483,-665,-178,63,71
36.32,1020,-3500,-2892,20096,461,-640,-117,63,71
36.34,1015,-3736,-2932,20128,414,-547,-125,63,71
36.36,1009,-3720,-2980,19820,433,-664,-124,63,71
36.38,1020,-3768,-2888,19940,436,-718,-121,63,71
36.40,1028,-3740,-2924,20180,449,-733,-104,63,71
36.42,1011,-3728,-2752,20008,344,-979,-142,63,71
36.44,1019,-3808,-2764,20076,335,-1137,-216,63,71
36.46,1020,-3848,-2924,19864,313,-1420,-304,63,71
36.48,1009,-3540,-3060,19716,380,-1476,-361,63,71
36.50,1009,-3212,-3028,19936,353,-1200,-296,63,71
36.52,1015,-3244,-3064,20092,489,-1004,-204,63,71
36.54,1022,-2856,-2824,20008,467,-648,-22,63,71
36.56,1008,-3212,-3004,20224,367,-443,3,63,71
36.58,1015,-3320,-2968,20152,490,-408,106,63,71
36.60,1023,-3352,-3000,20040,451,-87,191,63,71
36.62,1012,-3484,-3024,19972,479,-21,130,63,71
36.64,1010,-3480,-2956,20132,522,-198,108,63,71
36.66,1016,-3528,-2804,20072,470,-132,64,63,71
36.68,1026,-3712,-2888,20152,467,-279,84,63,71
36.70,1016,-3604,-2980,19984,489,-396,-5,63,71
36.72,1024,-3344,-3108,20152,493,-367,-59,63,71
36.74,1018,-3300,-3024,20020,523,-213,-1,63,71
36.76,1020,-3532,-3000,20204,503,-234,8,63,71
36.78,1020,-3660,-2908,20008,413,-377,-5,63,71
36.80,1008,-3844,-2880,19964,422,-548,-67,63,71
36.82,1025,-3700,-2952,20144,444,-818,-116,63,71
36.84,1026,-3404,-2916,20088,514,-790,-166,63,71
36.86,1024,-3556,-2856,19972,471,-802,-162,63,71
36.88,1014,-3284,-2884,19948,493,-709,-55,63,71
36.90,1022,-3516,-2984,19856,419,-831,-41,63,71
36.92,1009,-3184,-2980,20128,490,-548,39,63,71
36.94,1006,-3480,-2888,20164,401,-412,86,63,71
36.96,1021,-3436,-2924,20028,439,-457,104,63,71
36.98,1022,-3460,-2904,19972,424,-366,157,63,71
37.00,1031,-3468,-2996,20044,449,-349,155,63,71
37.02,1027,-3572,-2880,20144,404,-382,159,63,71
37.04,1014,-3600,-2844,20156,355,-452,183,63,71
37.06,1026,-3388,-2948,20240,328,-457,110,63,71
37.08,1009,-3332,-2948,20052,254,-434,243,63,71
37.10,1014,-3240,-3156,20048,369,-298,165,63,71
37.12,1015,-3272,-2768,20004,450,191,372,63,71
37.14,1026,-3420,-2576,20352,436,815,423,63,71
37.16,1026,-3532,-2760,19928,216,495,482,63,71
37.18,1034,-3428,-3056,20476,503,590,466,63,64
37.20,1014,-3600,-2996,20008,446,518,468,63,64
37.22,1014,-3388,-3252,20184,496,628,400,63,64
37.24,1015,-3708,-2932,19748,513,1100,313,63,64
37.26,1017,-4664,-3028,19776,512,437,112,63,64
37.28,1012,-4724,-2712,19836,806,-361,-215,63,64
37.30,1012,-4560,-2520,19836,679,-516,-567,63,64
37.32,1030,-4108,-3016,19864,810,-1001,-648,63,64
37.34,1029,-3492,-2828,20060,892,-1060,-502,63,64
37.36,1013,-3464,-2764,20300,748,-873,-365,63,64
37.38,1026,-3500,-2672,20324,513,-797,-56,63,64
37.40,1013,-3564,-2784,20144,339,-740,122,63,64
37.42,1031,-3892,-2900,20140,210,-667,206,63,64
37.44,999,-3936,-2968,19824,231,-686,313,63,64
37.46,1022,-3816,-2844,19892,217,-607,454,63,64
37.48,1033,-3936,-2724,19940,66,-859,498,63,64
37.50,1024,-3692,-2992,20060,124,-1305,637,63,64
37.52,1020,-3648,-2828,20700,-43,-1456,682,63,64
37.54,1003,-2968,-3036,20268,-55,-1558,1017,63,64
37.56,1025,-2548,-3144,20108,-8,-767,925,63,64
37.58,1012,-2884,-3132,19872,123,236,1122,63,64
37.60,1028,-2980,-3216,19868,721,1136,1045,63,64
37.62,1009,-3836,-2884,19580,622,1629,1143,63,64
37.64,1024,-4516,-2996,19948,630,980,940,63,64
37.66,1011,-4436,-2864,20156,624,342,799,63,64
37.68,1008,-4340,-2788,19800,484,169,660,63,64
37.70,1024,-4464,-2328,20144,620,780,370,63,64
37.72,1021,-5148,-2484,19684,-24,-410,395,63,64
37.74,1012,-4300,-2940,19920,464,-1391,104,63,64
37.76,1016,-4100,-2756,19816,249,-1322,-37,63,64
37.78,1015,-4052,-3008,19984,396,-1472,-166,63,64
37.80,1024,-3508,-2804,20180,350,-1408,-259,63,64
37.82,1008,-3336,-3044,20144,404,-1181,-311,63,64
37.84,1005,-3128,-2856,19884,498,-796,-179,63,64
37.86,1024,-3336,-2932,20044,493,-346,-170,63,64
37.88,1025,-3608,-3000,20204,480,-233,-100,63,64
37.90,1015,-4144,-2888,20092,412,-250,-107,63,64
37.92,1008,-4384,-2800,19948,403,-589,-218,63,64
37.94,1009,-4152,-2752,19788,424,-1035,-365,63,64
37.96,1019,-3956,-2892,20048,458,-1115,-481,63,64
37.98,1024,-3616,-2692,19976,490,-1037,-478,63,64
38.00,1018,-3632,-2704,20016,442,-1107,-415,63,64
38.02,1010,-3456,-2788,20020,464,-1207,-376,63,64
38.04,1013,-3428,-2672,20204,338,-1185,-300,63,64
38.06,1012,-3412,-2968,20080,356,-828,-313,63,64
38.08,1023,-3376,-3008,19856,365,-707,-272,63,64
38.10,1005,-3264,-2960,19996,502,-602,-219,63,64
38.12,1005,-3284,-2912,19984,488,-372,-146,63,64
38.14,1018,-3360,-3016,19972,554,-243,-122,63,64
38.16,1009,-3416,-2984,19956,518,-128,1,63,64
38.18,1030,-3848,-3004,19968,525,-142,-2,63,64
38.20,1010,-3988,-2864,20060,481,-347,-53,63,64
38.22,1012,-3732,-2968,20016,429,-474,-102,63,64
38.24,1029,-3748,-2872,20060,459,-606,-101,63,64
38.26,1009,-3516,-2840,19800,487,-656,-122,63,64
38.28,1015,-3508,-2796,20036,457,-572,-141,63,64
38.30,1025,-3472,-2840,20040,469,-611,-98,63,64
38.32,1007,-3488,-2736,20156,442,-432,-100,63,64
38.34,1011,-3512,-2976,19944,415,-426,-63,63,64
38.36,1006,-3444,-2900,19888,524,-359,-56,63,64
38.38,1017,-3504,-2860,20076,526,-299,-14,63,64
38.40,1027,-3536,-2848,20156,482,-254,34,63,64
38.42,1006,-3564,-2940,19964,460,-330,56,63,64
38.44,1009,-3476,-2928,19988,459,-266,55,63,64
38.46,1026,-3616,-2968,20020,402,-276,90,63,64
38.48,1022,-3508,-2856,20104,516,-225,112,63,64
38.50,1027,-3636,-2872,20088,431,-220,161,63,64
38.52,1021,-3572,-2772,19996,469,-215,157,63,64
38.54,1026,-3720,-2876,20012,410,-268,70,63,64
38.56,1024,-3796,-2792,19860,437,-408,9,63,64
38.58,1010,-3680,-2852,19996,522,-505,-61,63,64
38.60,1014,-3656,-2856,19996,518,-526,-107,63,64
38.62,1021,-3612,-2852,19992,533,-532,-133,63,64
38.64,1009,-3548,-2788,20076,499,-495,-96,63,64
38.66,1011,-3588,-2948,20112,450,-543,-37,63,64
38.68,1007,-3472,-2920,20004,420,-390,0,63,64
38.70,1022,-3596,-2896,19972,439,-302,35,63,64
38.72,1014,-3544,-2784,20068,461,-319,39,63,64
38.74,1009,-3732,-2816,20164,409,-376,-4,63,64
38.76,1027,-3752,-2832,20028,458,-465,-7,63,64
38.78,1012,-3524,-2888,19996,466,-480,-77,63,64
38.80,1033,-3580,-2824,20216,442,-500,-83,63,64
38.82,1008,-3608,-2904,20068,412,-636,-79,63,64
38.84,1009,-3372,-2936,20032,371,-474,1,63,64
38.86,1016,-3556,-2756,20016,422,-435,32,63,64
38.88,1028,-3504,-2856,19968,427,-457,30,63,64
38.90,1008,-3572,-2764,20040,417,-438,76,63,64
38.92,1012,-3568,-2668,20144,366,-442,70,63,64
38.94,1009,-3648,-2772,20036,372,-424,67,63,64
38.96,1007,-3580,-2768,20128,374,-573,20,63,64
38.98,1010,-3704,-2852,19936,353,-738,-46,63,64
39.00,1010,-3652,-2792,20036,445,-867,-212,63,64
39.02,1016,-3752,-2780,19924,376,-935,-241,63,64
39.04,1024,-3412,-2976,19980,521,-1013,-290,63,64
39.06,1019,-3248,-2812,20072,513,-853,-196,63,64
39.08,1018,-3304,-2768,20248,430,-598,-80,63,64
39.10,1026,-3336,-3020,20248,405,-564,1,63,64
39.12,1018,-3512,-2720,20072,422,-406,-59,63,64
39.14,1028,-3604,-3024,19992,392,-599,-119,63,64
39.16,1011,-3744,-2872,19992,480,-692,-188,63,64
39.18,1021,-3500,-2920,19932,532,-858,-258,63,64
39.20,1024,-3116,-2916,20172,559,-852,-148,63,64
39.22,1024,-3116,-2872,20188,484,-521,-82,63,64
39.24,1010,-3388,-2944,20184,369,-521,20,63,64
39.26,1031,-3368,-2792,20184,450,-385,31,63,64
39.28,1024,-3644,-2832,19996,430,-418,1,63,64
39.30,1028,-3532,-2928,20104,419,-560,-35,63,64
39.32,1017,-3440,-2788,19996,380,-812,19,63,64
39.34,1014,-3072,-2800,20072,375,-614,81,63,64
39.36,1012,-3300,-2768,20036,259,-408,58,63,64
39.38,1018,-3444,-3120,20140,367,-581,69,63,64
39.40,1008,-3424,-2792,19960,359,-411,65,63,64
39.42,1011,-3532,-2912,20016,461,-500,-18,63,64
39.44,1032,-3440,-2780,20068,445,-620,-10,63,64
39.46,1010,-3360,-2732,20208,450,-676,-67,63,64
39.48,1026,-3404,-2904,20208,350,-635,-55,63,64
39.50,1008,-3232,-2856,20096,410,-544,-16,63,64
39.52,1013,-3160,-2844,20116,336,-553,17,63,64
39.54,1016,-3188,-2952,19928,364,-490,57,63,64
39.56,1012,-3312,-2956,20016,341,-360,69,63,64
39.58,1014,-3368,-2968,20004,422,-401,50,63,64
39.60,1027,-3312,-2840,20144,388,-338,63,63,64
39.62,1037,-3352,-2932,20088,448,-361,128,63,64
39.64,1014,-3420,-2872,20288,392,-406,81,63,64
39.66,1023,-3312,-2848,20136,369,-420,68,63,64
39.68,1014,-3372,-2992,20052,391,-415,54,63,64
39.70,1032,-3472,-2928,19984,440,-482,17,63,64
39.72,1019,-3308,-2940,20144,450,-517,11,63,64
39.74,1015,-3232,-2852,20192,402,-421,60,63,64
39.76,1031,-3140,-2984,20012,369,-376,155,63,64
39.78,1015,-3336,-2824,20080,315,-258,199,63,64
39.80,1013,-3432,-2848,19992,394,-328,113,63,64
39.82,1008,-3476,-2832,20012,408,-398,26,63,64
39.84,1014,-3464,-2944,20000,434,-500,16,63,64
39.86,1026,-3424,-2884,20132,402,-497,49,63,64
39.88,1017,-3268,-2800,20156,376,-490,50,63,64
39.90,1021,-3276,-2948,20124,413,-460,47,63,64
39.92,1025,-3304,-2832,20064,430,-424,32,63,64
39.94,1016,-3384,-2856,19972,376,-412,29,63,64
39.96,1024,-3428,-2872,20004,425,-474,-14,63,64
39.98,1013,-3432,-2912,20140,408,-556,2,63,64
40.00,1021,-3224,-2884,20060,411,-477,34,63,64
40.02,1020,-3192,-2976,20296,399,-392,54,63,64
40.04,1012,-3244,-2832,20024,399,-320,112,63,64
40.06,1012,-3348,-2980,20060,357,-309,80,63,64
40.08,1026,-3640,-2892,20156,396,-483,3,63,64
40.10,1016,-3336,-2944,20136,405,-681,-57,63,64
40.12,1019,-3196,-2956,20300,438,-612,-11,63,64
40.14,1015,-3228,-2912,20248,378,-424,76,63,58
40.16,1025,-3304,-2904,20028,333,-335,133,63,58
40.18,1013,-3512,-2860,20056,356,-413,104,63,58
40.20,1015,-3288,-2900,20064,396,-517,54,63,58
40.22,1025,-3232,-2900,20160,445,-409,97,63,58
40.24,1009,-3492,-2856,20072,414,-378,64,63,58
40.26,1015,-3272,-2932,20092,402,-377,62,63,58
40.28,1005,-3416,-2852,19964,398,-388,58,63,58
40.30,1010,-3308,-2908,20108,415,-515,28,63,58
40.32,1009,-3316,-2896,20088,429,-495,-6,63,58
40.34,1024,-3340,-2908,19956,436,-536,-47,63,58
40.36,1013,-3436,-2836,20108,455,-624,-99,63,58
40.38,1027,-3224,-2900,20204,440,-627,-71,63,58
40.40,1017,-3164,-2900,20124,429,-495,8,63,58
40.42,1020,-3156,-2952,20208,393,-365,96,63,58
40.44,1011,-3264,-2872,20144,368,-303,149,63,58
40.46,1006,-3532,-3008,20116,359,-333,112,63,58
40.48,1022,-3504,-2864,20068,386,-502,74,63,58
40.50,1011,-3240,-2908,20048,377,-543,47,63,58
40.52,1011,-3372,-2948,20080,363,-532,50,63,58
40.54,1020,-3308,-2856,20208,384,-575,38,63,58
40.56,1027,-3164,-2916,20080,375,-516,13,63,58
40.58,1007,-3276,-2916,20168,406,-451,9,63,58
40.60,1005,-3404,-2912,20184,416,-485,11,63,58
40.62,1015,-3360,-3016,20056,441,-522,3,63,58
40.64,1014,-3228,-2852,20184,403,-489,-9,63,58
40.66,1010,-3268,-2968,20068,414,-436,42,63,58
40.68,996,-3340,-2892,20224,371,-443,39,63,58
40.70,1023,-3280,-2960,20104,432,-431,47,63,58
40.72,1014,-3292,-2900,20120,409,-419,39,63,58
40.74,1034,-3316,-2844,20072,410,-409,26,63,58
40.76,1008,-3268,-2936,19936,399,-414,16,63,58
40.78,1014,-3396,-2856,20112,446,-436,17,63,58
40.80,1026,-3328,-2884,20136,434,-460,19,63,58
40.82,1017,-3404,-2880,20052,425,-514,1,63,58
40.84,1020,-3200,-2956,20148,421,-489,-9,63,58
40.86,1006,-3180,-2864,20096,427,-498,20,63,58
40.88,1017,-3144,-2968,20028,424,-409,43,63,58
40.90,1016,-3360,-2940,20160,422,-319,53,63,58
40.92,1009,-3280,-2944,20052,407,-361,96,63,58
40.94,1025,-3272,-2916,19960,407,-353,73,63,58
40.96,1015,-3508,-2728,20044,422,-337,70,63,58
40.98,1024,-3496,-2980,19960,429,-472,-6,63,58
41.00,1004,-3400,-2936,20020,461,-499,-30,63,58
41.02,1013,-3268,-2948,19984,460,-522,-53,63,58
41.04,1020,-3132,-2880,20096,450,-458,16,63,58
41.06,1014,-3220,-2832,20180,456,-374,64,63,58
41.08,1016,-3300,-2828,20004,360,-367,78,63,58
41.10,1024,-3376,-2888,20240,410,-421,50,63,58
41.12,1024,-3564,-2900,20072,383,-601,25,63,58
41.14,1020,-3336,-3000,19916,437,-660,-44,63,58
41.16,1021,-3172,-3020,20160,420,-519,1,63,58
41.18,1025,-3172,-2928,20032,423,-449,28,63,58
41.20,1019,-3300,-2920,20116,438,-417,43,63,58
41.22,1022,-3176,-2960,20208,445,-317,45,63,58
41.24,1027,-3420,-2876,20072,395,-267,107,63,58
41.26,1014,-3324,-2860,20028,378,-362,86,63,58
41.28,1016,-3368,-3052,19996,392,-396,52,63,58
41.30,1024,-3388,-2952,19988,431,-466,-20,63,58
41.32,1027,-3324,-2892,20076,434,-516,-28,63,58
41.34,1018,-3356,-2928,20120,411,-511,-16,63,58
41.36,1024,-3232,-2900,20112,418,-491,-28,63,58
41.38,1010,-3192,-2916,20228,435,-508,-4,63,58
41.40,1029,-3228,-2900,20108,406,-451,53,63,58
41.42,1020,-3308,-2916,20052,398,-409,50,63,58
41.44,1013,-3320,-3084,20192,429,-435,45,63,58
41.46,1014,-3380,-2892,20012,394,-500,21,63,58
41.48,1021,-3280,-2936,19992,422,-539,32,63,58
41.50,1034,-3296,-2928,20076,421,-517,5,63,58
41.52,1014,-3192,-3000,20240,408,-465,9,63,58
41.54,1021,-3340,-3032,20128,468,-426,24,63,58
41.56,1018,-3276,-2904,19968,450,-429,-6,63,58
41.58,1020,-3356,-2868,20104,474,-426,-26,63,58
41.60,1025,-3220,-2880,20120,468,-430,18,63,58
41.62,1014,-3224,-2912,20188,443,-399,77,63,58
41.64,1016,-3336,-2852,20060,416,-381,67,63,58
41.66,1015,-3392,-2948,20188,392,-375,57,63,58
41.68,1016,-3464,-2976,19896,395,-406,-29,63,58
41.70,1009,-3420,-2868,20016,464,-483,-11,63,58
41.72,1012,-3292,-2848,20152,443,-508,-25,63,58
41.74,1014,-3140,-2968,20248,446,-430,23,63,58
41.76,1022,-3148,-2824,20184,430,-355,70,63,58
41.78,1014,-3132,-2932,20100,425,-299,108,63,58
41.80,1020,-3432,-2856,20132,357,-340,124,63,58
41.82,1014,-3468,-2976,20040,392,-458,56,63,58
41.84,1016,-3324,-2904,20072,420,-481,11,63,58
41.86,1014,-3188,-2956,20016,447,-445,3,63,58
41.88,1016,-3360,-2864,20112,425,-445,-21,63,58
41.90,1024,-3276,-2900,20104,442,-473,-31,63,58
41.92,1020,-3152,-2908,20128,416,-426,45,63,58
41.94,1014,-3200,-2896,20224,411,-331,120,63,58
41.96,1024,-3296,-2748,20140,342,-354,152,63,58
41.98,1019,-3328,-2932,19952,367,-401,91,63,58
42.00,1026,-3488,-2968,19964,397,-477,-26,63,58
42.02,1024,-3456,-3024,20156,435,-572,-57,63,58
42.04,1026,-3352,-2916,20116,438,-628,-86,63,58
42.06,1011,-3216,-2876,20012,410,-605,-24,63,58
42.08,1013,-3032,-2928,20032,393,-494,21,63,58
42.10,1018,-3180,-2956,20088,379,-368,44,63,58
42.12,1022,-3388,-2860,20240,386,-408,32,63,58
42.14,1012,-3504,-2848,19960,414,-482,6,63,58
42.16,1010,-3436,-2868,20136,413,-621,-55,63,58
42.18,1010,-3272,-2968,20264,448,-620,-49,63,58
42.20,1020,-3136,-2968,20080,410,-529,-26,63,58
42.22,1032,-3160,-2900,20264,402,-456,22,63,58
42.24,1024,-3236,-2880,20172,396,-391,42,63,58
42.26,1010,-3372,-2932,20104,420,-357,65,63,58
42.28,1024,-3380,-2796,20148,422,-430,29,63,58
42.30,1009,-3356,-2904,19924,400,-468,35,63,58
42.32,1024,-3144,-2992,20096,434,-402,68,63,58
42.34,1031,-3344,-2836,20060,453,-348,54,63,58
42.36,1023,-3184,-2824,20104,437,-363,56,63,58
42.38,1027,-3408,-2956,20068,447,-425,-4,63,58
42.40,1026,-3476,-2908,20156,424,-507,-40,63,58
42.42,1015,-3312,-2952,20124,434,-507,-15,63,58
42.44,1020,-3304,-2980,20000,449,-523,-8,63,58
42.46,1027,-3108,-2984,20224,414,-466,26,63,58
42.48,1018,-3212,-2876,20232,398,-313,105,63,58
42.50,1021,-3240,-2856,20096,376,-274,148,63,58
42.52,1012,-3492,-2940,20136,395,-397,117,63,58
42.54,1018,-3380,-2900,20128,369,-387,117,63,58
42.56,1025,-3240,-2848,20084,430,-394,100,63,58
42.58,1028,-3208,-2848,20128,392,-490,48,63,58
42.60,1020,-3280,-2856,20124,429,-546,-8,63,58
42.62,1024,-3256,-2944,20176,404,-503,-4,63,58
42.64,1013,-3320,-2972,20024,457,-502,-15,63,58
42.66,1020,-3180,-2928,20148,438,-470,-5,63,58
42.68,1021,-3124,-2932,20260,400,-460,31,63,58
42.70,1021,-3212,-2932,20028,406,-421,67,63,58
42.72,1025,-3344,-2944,20076,397,-407,51,63,58
42.74,1025,-3356,-2924,20044,447,-517,-15,63,58
42.76,1008,-3352,-2840,19988,425,-597,-35,63,58
42.78,1012,-3152,-3072,20040,428,-555,-38,63,58
42.80,1020,-3100,-2916,20144,456,-454,37,63,58
42.82,1016,-3188,-2988,20320,428,-371,43,63,58
