Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
10.08,1020,-3312,-332,20564,373,-435,27,75,62
10.10,1010,-3264,-316,20424,380,-480,61,75,62
10.12,1018,-3284,-364,20420,407,-473,40,75,62
10.14,1001,-3284,-448,20556,420,-432,39,75,62
10.16,1015,-3304,-236,20496,400,-425,24,75,62
10.18,1010,-3308,-280,20420,407,-448,2,75,62
10.20,1001,-3224,-356,20460,393,-447,-19,75,62
10.22,1002,-3296,-312,20456,375,-435,-24,75,62
10.24,998,-3228,-388,20448,441,-425,6,75,62
10.26,1002,-3232,-408,20532,481,-385,-13,75,62
10.28,1003,-3132,-408,20400,531,-295,7,75,62
10.30,1016,-3196,-344,20500,486,-191,30,75,62
10.32,1020,-3384,-336,20344,423,-239,11,75,62
10.34,1010,-3500,-316,20328,450,-358,42,75,62
10.36,1002,-3508,-244,20560,463,-475,7,75,62
10.38,1002,-3356,-352,20496,455,-504,40,75,62
10.40,1001,-3240,-320,20440,427,-450,53,75,62
10.42,1004,-3396,-380,20428,377,-476,48,75,62
10.44,993,-3316,-372,20620,399,-509,19,75,62
10.46,1009,-3172,-324,20532,460,-492,37,75,62
10.48,1001,-3276,-320,20444,428,-395,53,75,62
10.50,1000,-3292,-392,20580,426,-375,42,75,62
10.52,989,-3232,-280,20484,463,-422,58,75,62
10.54,1009,-3312,-312,20264,458,-449,23,75,62
10.56,1019,-3336,-244,20352,435,-439,18,75,62
10.58,1002,-3296,-296,20352,421,-476,24,75,62
10.60,1002,-3336,-356,20516,448,-528,11,75,62
10.62,1002,-3352,-412,20400,446,-577,-2,75,62
10.64,1004,-3248,-324,20444,425,-598,8,75,62
10.66,1005,-3256,-420,20436,393,-567,-5,75,62
10.68,1005,-3272,-336,20380,367,-571,-25,75,62
10.70,1001,-3196,-504,20508,385,-546,-33,75,62
10.72,1005,-3156,-372,20476,452,-495,-14,75,62
10.74,1007,-3192,-364,20568,506,-420,22,75,62
10.76,1003,-3308,-452,20556,458,-422,38,75,62
10.78,1014,-3352,-352,20484,440,-435,16,75,62
10.80,1010,-3248,-316,20388,453,-472,6,75,62
10.82,1009,-3304,-272,20592,452,-485,21,75,62
10.84,1011,-3236,-392,20476,480,-416,45,75,62
10.86,1011,-3304,-384,20512,456,-371,35,75,62
10.88,1008,-3384,-392,20584,485,-403,13,75,62
10.90,999,-3248,-308,20556,417,-417,37,75,62
10.92,1013,-3292,-320,20460,348,-420,32,75,62
10.94,1006,-3364,-364,20520,381,-493,2,75,62
10.96,1010,-3204,-436,20588,526,-531,14,75,62
10.98,1014,-2964,-340,20548,523,-369,61,75,62
11.00,1000,-3320,-144,20424,399,-241,77,75,62
11.02,1007,-3640,-188,20488,304,-396,15,75,62
11.04,1001,-3480,-340,20360,341,-747,-70,75,62
11.06,1007,-3096,-468,20532,422,-788,-57,75,62
11.08,1011,-2900,-388,20464,489,-453,26,75,62
11.10,1000,-2896,-392,20416,480,-120,41,75,62
11.12,999,-3168,-452,20588,485,6,64,75,62
11.14,999,-3280,-312,20408,491,20,48,75,62
11.16,1007,-3348,-220,20460,429,-15,96,75,62
11.18,1006,-3460,-456,20352,410,-78,74,75,62
11.20,1000,-3536,-440,20460,562,-264,102,75,62
11.22,1012,-3468,-332,20376,690,-443,66,75,62
11.24,1014,-3256,-236,20572,602,-515,62,75,62
11.26,1002,-3048,-164,20660,493,-376,93,75,62
11.28,1006,-3244,-192,20552,320,-237,105,75,62
11.30,1007,-3476,-332,20448,294,-326,73,75,62
11.32,1002,-3416,-464,20200,395,-477,56,75,62
11.34,1016,-3348,-328,20364,502,-487,22,75,62
11.36,1012,-3344,-336,20312,568,-441,87,75,62
11.38,1006,-3164,-296,20428,566,-374,61,75,62
11.40,1005,-3252,-152,20544,526,-360,72,75,62
11.42,1000,-3460,-280,20380,421,-352,35,75,62
11.44,999,-3396,-220,20464,370,-434,-7,75,62
11.46,1001,-3372,-336,20404,407,-522,14,75,62
11.48,1002,-3200,-352,20452,419,-561,16,75,62
11.50,1007,-3240,-348,20436,456,-491,31,75,62
11.52,1005,-3252,-356,20444,458,-361,37,75,62
11.54,1010,-3320,-280,20464,421,-358,43,75,62
11.56,1002,-3340,-384,20484,447,-409,27,75,62
11.58,998,-3264,-316,20396,469,-349,11,75,62
11.60,1010,-3188,-248,20324,411,-203,16,75,62
11.62,1008,-3380,-392,20456,398,-132,12,75,62
11.64,1006,-3440,-304,20496,463,-279,35,75,62
11.66,1002,-3452,-420,20416,535,-375,36,75,62
11.68,1011,-3272,-284,20456,525,-412,31,75,62
11.70,1006,-3228,-228,20388,488,-298,36,75,62
11.72,1001,-3244,-320,20460,459,-229,23,75,62
11.74,998,-3368,-284,20532,452,-230,40,75,62
11.76,995,-3556,-332,20328,457,-336,21,75,62
11.78,1017,-3412,-300,20404,463,-442,-27,75,62
11.80,1001,-3364,-304,20500,457,-498,-11,75,62
11.82,1015,-3332,-288,20408,456,-411,13,75,62
11.84,1007,-3384,-312,20512,527,-366,70,75,62
11.86,1007,-3396,-152,20504,357,-314,58,75,62
11.88,1010,-3572,-336,20548,361,-359,63,75,62
11.90,1015,-3624,-292,20440,436,-574,67,75,62
11.92,1008,-3392,-284,20392,402,-635,31,75,62
11.94,1013,-3340,-352,20412,396,-552,30,75,65
11.96,1006,-3232,-328,20460,419,-466,5,75,65
11.98,1010,-3264,-344,20340,473,-328,52,75,65
12.00,1011,-3440,-348,20468,488,-246,72,75,65
12.02,1007,-3588,-236,20484,470,-317,79,75,65
12.04,1016,-3408,-264,20512,450,-518,22,75,65
12.06,1002,-3544,-308,20476,368,-628,13,75,65
12.08,1008,-3392,-304,20404,396,-637,12,75,65
12.10,1010,-3296,-336,20456,419,-539,24,75,65
12.12,1012,-3216,-336,20652,408,-460,-4,75,65
12.14,998,-3424,-388,20524,419,-413,10,75,65
12.16,1001,-3408,-264,20488,423,-483,2,75,65
12.18,1008,-3328,-328,20384,433,-509,-18,75,65
12.20,1015,-3296,-372,20456,467,-428,20,75,65
12.22,1001,-3144,-360,20376,479,-259,57,75,65
12.24,1006,-3404,-296,20364,446,-228,21,75,65
12.26,1014,-3448,-288,20564,452,-376,39,75,65
12.28,1002,-3424,-268,20532,508,-386,29,75,65
12.30,1016,-3348,-204,20472,500,-320,74,75,65
12.32,1012,-3384,-264,20456,410,-277,55,75,65
12.34,1013,-3556,-352,20472,422,-373,77,75,65
12.36,1010,-3544,-368,20392,530,-480,45,75,65
12.38,1016,-3492,-240,20620,489,-508,31,75,65
12.40,1007,-3400,-312,20324,430,-626,52,75,65
12.42,996,-3308,-280,20496,481,-572,12,75,65
12.44,1003,-3116,-268,20648,484,-446,67,75,65
12.46,999,-3292,-252,20464,407,-357,49,75,65
12.48,997,-3484,-260,20392,354,-391,54,75,65
12.50,1000,-3504,-276,20396,373,-536,6,75,65
12.52,1012,-3352,-308,20444,442,-600,12,75,65
12.54,1007,-3172,-288,20500,426,-541,-16,75,65
12.56,1011,-3232,-300,20376,398,-406,27,75,65
12.58,1006,-3340,-240,20592,376,-414,20,75,65
12.60,1011,-3520,-384,20536,417,-508,33,75,65
12.62,1014,-3400,-256,20356,412,-594,-23,75,65
12.64,1012,-3304,-236,20512,424,-623,-18,75,65
12.66,1017,-3236,-240,20508,446,-522,-5,75,65
12.68,1010,-3244,-300,20504,403,-412,22,75,65
12.70,1008,-3404,-220,20512,409,-419,12,75,65
12.72,1012,-3468,-224,20356,411,-549,-30,75,65
12.74,1015,-3540,-228,20372,406,-730,-66,75,65
12.76,1009,-3280,-280,20452,407,-746,-50,75,65
12.78,1018,-3104,-336,20596,366,-642,-21,75,65
12.80,1007,-3228,-316,20484,328,-541,-26,75,65
12.82,1018,-3364,-300,20476,343,-538,-42,75,65
12.84,1000,-3336,-356,20412,387,-591,-17,75,65
12.86,1012,-3272,-376,20372,421,-590,-53,75,65
12.88,1009,-3232,-304,20580,413,-599,-11,75,65
12.90,1017,-3268,-316,20576,414,-541,-45,75,65
12.92,1022,-3276,-360,20392,391,-549,-12,75,65
12.94,1015,-3352,-416,20508,401,-562,-24,75,65
12.96,1010,-3180,-368,20388,411,-542,-41,75,65
12.98,1006,-3160,-344,20420,393,-483,-30,75,65
13.00,1008,-3316,-264,20444,333,-502,-17,75,65
13.02,1006,-3364,-492,20452,388,-594,-35,75,65
13.04,1016,-3292,-412,20564,454,-652,-15,75,65
13.06,1004,-3120,-384,20568,493,-626,3,75,65
13.08,1015,-3064,-220,20464,416,-520,32,75,65
13.10,1003,-3164,-360,20452,400,-436,2,75,65
13.12,1012,-3284,-248,20388,407,-460,18,75,65
13.14,1019,-3224,-320,20448,445,-519,-54,75,65
13.16,1017,-3192,-392,20464,461,-564,-57,75,65
13.18,1007,-3148,-252,20460,418,-522,-46,75,65
13.20,1016,-3156,-336,20512,355,-471,-37,75,65
13.22,1023,-3376,-432,20520,375,-495,-30,75,65
13.24,1019,-3276,-368,20628,447,-611,34,75,65
13.26,1014,-3156,-400,20548,496,-638,39,75,65
13.28,1020,-3116,-344,20468,453,-605,-18,75,65
13.30,1026,-3160,-340,20520,414,-523,-17,75,65
13.32,1004,-3260,-284,20520,389,-420,-8,75,65
13.34,1008,-3280,-384,20528,418,-451,37,75,65
13.36,1005,-3252,-268,20460,400,-534,24,75,65
13.38,1016,-3224,-408,20476,431,-595,62,75,65
13.40,1006,-3020,-316,20672,457,-564,75,75,65
13.42,1002,-3004,-316,20476,430,-472,92,75,65
13.44,1006,-3104,-444,20548,421,-487,63,75,65
13.46,1018,-3128,-328,20448,435,-480,24,75,65
13.48,1014,-2908,-204,20492,408,-327,-11,75,65
13.50,1005,-3248,-368,20392,362,-315,-35,75,65
13.52,1006,-3452,-420,20308,456,-507,-93,75,65
13.54,1010,-3104,-316,20520,505,-578,-65,75,65
13.56,1018,-2924,-276,20764,408,-409,-27,75,65
13.58,1005,-3216,-320,20512,288,-252,62,75,65
13.60,1019,-3624,-408,20336,321,-345,36,75,65
13.62,1006,-3564,-472,20588,446,-807,69,75,65
13.64,1014,-3116,-416,20460,559,-1030,34,75,65
13.66,1018,-2704,-412,20536,586,-871,40,75,65
13.68,1014,-2748,-324,20728,459,-485,-22,75,65
13.70,1018,-2772,-340,20572,378,-136,-23,75,65
13.72,1015,-2944,-248,20452,330,4,-68,75,65
13.74,1024,-3280,-336,20528,323,65,-44,75,65
13.76,1011,-3424,-456,20460,386,-156,-8,75,65
13.78,1010,-3464,-356,20548,564,-537,-18,75,65
13.80,1021,-3172,-372,20432,568,-744,5,75,65
13.82,1012,-3004,-284,20664,489,-640,27,75,65
13.84,1021,-2896,-324,20524,365,-363,35,75,65
13.86,1008,-3144,-344,20392,393,-316,61,75,65
13.88,1018,-3280,-428,20396,453,-378,-21,75,65
13.90,1018,-3076,-412,20412,472,-458,3,75,65
13.92,1009,-3032,-356,20604,498,-402,6,75,65
13.94,1023,-3048,-272,20584,417,-293,47,75,65
13.96,1015,-3300,-248,20524,348,-355,80,75,65
13.98,1010,-3220,-372,20552,438,-542,61,75,65
14.00,1020,-3200,-344,20468,506,-639,46,75,65
14.02,1017,-2892,-368,20532,472,-514,21,75,65
14.04,1023,-2948,-284,20448,425,-289,-20,75,65
14.06,1013,-3188,-304,20368,380,-229,-19,75,65
14.08,1019,-3216,-460,20588,393,-302,-30,75,65
14.10,1021,-3216,-476,20496,533,-424,-34,75,65
14.12,1010,-3076,-404,20408,542,-389,-52,75,65
14.14,1024,-2944,-420,20612,476,-236,35,75,65
14.16,1011,-3024,-340,20484,493,-119,64,75,65
14.18,1016,-3240,-324,20608,513,-86,67,75,65
14.20,1022,-3220,-308,20548,481,-153,68,75,65
14.22,1009,-3248,-380,20420,451,-226,65,75,65
14.24,1023,-3268,-348,20448,503,-314,47,75,65
14.26,1015,-3180,-364,20452,534,-378,29,75,65
14.28,1018,-3212,-248,20648,535,-329,61,75,65
14.30,1022,-3152,-208,20528,439,-271,74,75,65
14.32,1009,-3284,-232,20456,377,-324,64,75,65
14.34,1015,-3376,-372,20452,378,-385,39,75,65
14.36,1020,-3252,-376,20476,459,-494,61,75,65
14.38,1010,-3272,-308,20552,448,-518,24,75,65
14.40,1020,-3292,-324,20500,416,-477,24,75,65
14.42,1015,-3188,-388,20456,383,-510,12,75,65
14.44,1009,-3248,-204,20512,360,-456,8,75,65
14.46,1016,-3304,-340,20420,361,-498,-19,75,65
14.48,1013,-3164,-340,20360,448,-504,-30,75,65
14.50,1024,-3092,-436,20684,473,-470,-18,75,65
14.52,1020,-3116,-280,20532,480,-318,9,75,65
14.54,1019,-3224,-284,20496,416,-231,-15,75,65
14.56,1015,-3276,-424,20440,407,-274,14,75,65
14.58,1007,-3396,-480,20392,460,-350,9,75,65
14.60,1006,-3180,-372,20520,468,-377,36,75,65
14.62,1023,-3228,-260,20532,473,-358,51,75,65
14.64,1023,-3248,-360,20540,429,-343,17,75,65
14.66,1021,-3240,-388,20460,427,-392,-3,75,65
14.68,1008,-3060,-328,20576,454,-412,7,75,65
14.70,1013,-3120,-428,20608,471,-310,44,75,65
14.72,1019,-3188,-368,20380,435,-241,86,75,65
14.74,1004,-3284,-304,20412,459,-298,60,75,65
14.76,1017,-3312,-420,20512,473,-399,71,75,65
14.78,1014,-3200,-324,20516,465,-431,57,75,65
14.80,1016,-3152,-324,20496,451,-425,66,75,65
14.82,1014,-3244,-244,20632,435,-385,89,75,65
14.84,1011,-3368,-408,20460,446,-396,56,75,65
14.86,1006,-3340,-348,20432,485,-420,47,75,65
14.88,1015,-3280,-360,20600,437,-407,44,75,65
14.90,1002,-3276,-292,20464,418,-390,77,75,65
14.92,1012,-3272,-336,20488,416,-416,59,50,59
14.94,1017,-3272,-384,20568,467,-415,71,50,59
14.96,1015,-3184,-276,20392,494,-363,43,50,59
14.98,1006,-3256,-336,20452,460,-284,67,50,59
15.00,1010,-3356,-252,20436,445,-355,51,50,59
15.02,1018,-3404,-240,20420,426,-426,39,50,59
15.04,1010,-3300,-264,20468,429,-553,2,50,59
15.06,1021,-3040,-284,20640,408,-499,-16,50,59
15.08,1019,-3172,-248,20524,403,-415,-12,50,59
15.10,1019,-3276,-392,20432,421,-391,0,50,59
15.12,1001,-3296,-284,20424,403,-380,-11,50,59
15.14,1014,-3344,-364,20528,437,-432,-8,50,59
15.16,1008,-3248,-396,20332,461,-402,-18,50,59
15.18,1003,-3196,-336,20592,453,-314,5,50,59
15.20,1010,-3144,-356,20424,496,-179,70,50,59
15.22,1021,-3320,-396,20500,518,-125,108,50,59
15.24,1014,-3332,-292,20372,538,-204,98,50,59
15.26,1021,-3428,-296,20512,483,-241,104,50,59
15.28,1016,-3548,-344,20452,441,-343,83,50,59
15.30,1015,-3312,-268,20452,423,-434,38,50,59
15.32,1016,-3472,-288,20584,418,-529,21,50,59
15.34,1006,-3284,-232,20424,450,-531,24,50,59
15.36,1006,-3228,-304,20360,442,-433,17,50,59
15.38,1003,-3352,-296,20324,426,-414,39,50,59
15.40,1004,-3376,-352,20440,412,-418,44,50,59
15.42,1013,-3320,-424,20544,450,-485,36,50,59
15.44,1016,-3356,-292,20540,454,-493,49,50,59
15.46,1006,-3184,-320,20484,395,-463,45,50,59
15.48,1009,-3240,-360,20664,401,-413,45,50,59
15.50,1009,-3252,-316,20396,420,-412,16,50,59
15.52,1017,-3232,-304,20424,440,-408,47,50,59
15.54,1021,-3276,-300,20512,471,-318,62,50,59
15.56,1019,-3344,-228,20404,448,-310,59,50,59
15.58,1023,-3420,-296,20420,439,-348,28,50,59
15.60,1010,-3376,-380,20596,444,-451,55,50,59
15.62,1013,-3324,-316,20428,458,-513,29,50,59
15.64,1012,-3256,-228,20548,484,-475,64,50,59
15.66,1000,-3132,-336,20616,421,-436,38,50,59
15.68,1006,-3432,-252,20596,416,-415,62,50,59
15.70,1017,-3404,-300,20452,397,-464,-10,50,59
15.72,1004,-3256,-340,20520,431,-490,2,50,59
15.74,1013,-3184,-388,20524,415,-459,-3,50,59
15.76,1018,-3276,-276,20416,351,-390,-19,50,59
15.78,1002,-3468,-356,20380,383,-446,-6,50,59
15.80,1006,-3456,-280,20396,404,-613,8,50,59
15.82,1006,-3356,-192,20536,412,-707,-13,50,59
15.84,1008,-3100,-404,20560,403,-682,-36,50,59
15.86,1015,-3136,-324,20524,417,-541,-22,50,59
15.88,1012,-3156,-336,20452,415,-391,10,50,59
15.90,1019,-3280,-296,20392,428,-347,-25,50,59
15.92,1013,-3412,-364,20460,445,-464,10,50,59
15.94,1012,-3316,-336,20452,447,-509,-9,50,59
15.96,1010,-3224,-336,20444,449,-497,-24,50,59
15.98,1004,-3124,-312,20476,417,-471,15,50,59
16.00,1009,-3200,-348,20392,440,-462,29,50,59
16.02,1008,-3248,-324,20368,447,-466,20,50,59
16.04,1021,-3268,-320,20572,441,-472,10,50,59
16.06,1003,-3156,-304,20468,419,-377,-9,50,59
16.08,1003,-3372,-296,20720,334,-439,16,50,59
16.10,1016,-3300,-356,20428,414,-474,29,50,59
16.12,1014,-3408,-272,20460,466,-556,4,50,59
16.14,1003,-3256,-340,20452,456,-504,39,50,59
16.16,1017,-3220,-396,20452,456,-483,46,50,59
16.18,1014,-3232,-316,20412,412,-462,12,50,59
16.20,1007,-3324,-372,20468,448,-467,18,50,59
16.22,1012,-3144,-252,20484,457,-466,7,50,59
16.24,1030,-3276,-376,20424,440,-467,15,50,59
16.26,1003,-3216,-324,20360,462,-436,17,50,59
16.28,1012,-3256,-208,20492,429,-416,29,50,59
16.30,1016,-3212,-396,20616,404,-446,24,50,59
16.32,1004,-3272,-440,20404,459,-465,30,50,59
16.34,1015,-3288,-368,20568,451,-488,62,50,59
16.36,1002,-3268,-268,20472,441,-482,63,50,59
16.38,1017,-3144,-272,20524,434,-475,36,50,59
16.40,1012,-3292,-268,20480,437,-468,16,50,59
16.42,1013,-3148,-320,20604,434,-451,-3,50,59
16.44,1024,-3188,-312,20564,447,-441,41,50,59
16.46,1014,-3172,-392,20504,433,-434,9,50,59
16.48,1015,-3292,-292,20556,418,-452,7,50,59
16.50,1008,-3200,-312,20388,448,-501,3,50,59
16.52,1014,-3296,-340,20480,389,-516,6,50,59
16.54,1013,-3376,-360,20488,372,-635,3,50,59
16.56,1006,-3220,-464,20480,422,-638,-26,50,59
16.58,1007,-3168,-324,20440,489,-628,8,50,59
16.60,1018,-3072,-328,20416,429,-509,13,50,59
16.62,1005,-3256,-220,20496,373,-489,30,50,59
16.64,1014,-3292,-312,20452,347,-536,-19,50,59
16.66,1017,-3272,-472,20532,401,-638,2,50,59
16.68,1001,-3156,-372,20372,494,-568,-26,50,59
16.70,1010,-3040,-264,20644,504,-513,12,50,59
16.72,1012,-3204,-284,20592,456,-388,4,50,59
16.74,1017,-3224,-332,20456,432,-450,-1,50,59
16.76,1013,-3164,-312,20488,416,-447,-18,50,59
16.78,1003,-3096,-280,20524,453,-521,-3,50,59
16.80,1002,-3140,-316,20576,434,-520,13,50,59
16.82,1014,-3128,-416,20576,471,-496,1,50,59
16.84,1003,-3116,-252,20508,459,-538,-8,50,59
16.86,1009,-3204,-384,20524,429,-480,9,50,59
16.88,1006,-3056,-320,20404,412,-494,-4,50,59
16.90,1008,-3128,-328,20408,411,-508,26,50,59
16.92,1010,-3132,-400,20504,432,-584,21,50,59
16.94,1006,-3120,-364,20452,457,-575,7,50,59
16.96,1010,-3092,-368,20400,469,-501,19,50,59
16.98,1022,-3064,-236,20644,392,-453,38,50,59
17.00,1019,-3076,-428,20560,362,-366,-17,50,59
17.02,1018,-3164,-300,20552,442,-405,27,50,59
17.04,1020,-3056,-276,20532,447,-442,47,50,59
17.06,1019,-3116,-292,20512,437,-443,41,50,59
17.08,1026,-3196,-404,20500,434,-492,27,50,59
17.10,1003,-3160,-348,20576,458,-445,28,50,59
17.12,1005,-3020,-360,20592,396,-391,48,50,59
17.14,1012,-3092,-260,20568,398,-437,32,50,59
17.16,1022,-3128,-360,20440,461,-519,14,50,59
17.18,1022,-3128,-332,20528,486,-532,11,50,59
17.20,1017,-3076,-328,20552,449,-478,51,50,59
17.22,1013,-3196,-300,20492,375,-423,17,50,59
17.24,1009,-3128,-324,20584,342,-474,15,50,59
17.26,1008,-3144,-348,20528,402,-562,16,50,59
17.28,1012,-3160,-368,20512,477,-569,-1,50,59
17.30,1014,-3012,-312,20444,452,-489,19,50,59
17.32,1011,-3068,-276,20520,448,-419,53,50,59
17.34,1000,-3084,-228,20488,421,-425,38,50,59
17.36,1016,-3220,-396,20524,408,-498,10,50,59
17.38,1009,-3200,-288,20440,471,-586,24,50,59
17.40,1015,-3032,-356,20620,457,-538,16,50,59
17.42,1000,-3020,-316,20536,484,-459,24,50,59
17.44,1008,-3124,-292,20440,432,-409,55,50,59
17.46,1015,-3140,-292,20504,418,-428,10,50,59
17.48,1014,-3068,-268,20524,418,-467,-4,50,59
17.50,1012,-2988,-272,20516,444,-461,10,50,59
17.52,1005,-3092,-372,20548,443,-394,21,50,59
17.54,1016,-3036,-380,20440,452,-318,27,50,59
17.56,1008,-2988,-316,20584,433,-265,28,50,59
17.58,1006,-3092,-360,20452,411,-266,15,50,59
17.60,1007,-3196,-384,20568,424,-331,18,50,59
17.62,1002,-3160,-360,20608,447,-395,20,50,59
17.64,1018,-3112,-320,20576,462,-401,40,50,59
17.66,1016,-2968,-320,20468,443,-343,63,50,59
17.68,1005,-3016,-304,20604,457,-309,25,50,59
17.70,1010,-3188,-272,20480,456,-313,33,50,59
17.72,1001,-3192,-240,20504,440,-343,55,50,59
17.74,1009,-3128,-312,20316,418,-454,23,50,59
17.76,1018,-3164,-444,20380,457,-474,57,50,59
17.78,1013,-3060,-312,20440,458,-450,20,50,59
17.80,1011,-3000,-292,20564,451,-340,63,50,59
17.82,1004,-3156,-308,20548,406,-318,75,50,59
17.84,1010,-3284,-296,20612,354,-421,48,50,59
17.86,1002,-3136,-348,20460,425,-515,27,50,59
17.88,1002,-3032,-296,20452,482,-487,59,50,59
17.90,1010,-3008,-324,20416,462,-411,54,50,59
17.92,1018,-3080,-324,20488,465,-364,63,50,63
17.94,1005,-3088,-380,20460,429,-379,65,50,63
17.96,1017,-3148,-316,20424,407,-413,71,50,63
17.98,1002,-3208,-276,20496,404,-444,69,50,63
18.00,1007,-3088,-304,20600,388,-463,59,50,63
18.02,1014,-3056,-376,20524,397,-509,80,50,63
18.04,1005,-3024,-416,20656,414,-513,52,50,63
18.06,1008,-3044,-340,20580,391,-483,60,50,63
18.08,1006,-3048,-384,20528,356,-441,51,50,63
18.10,1002,-3136,-360,20640,388,-433,66,50,63
18.12,1003,-3124,-348,20484,424,-403,52,50,63
18.14,1010,-2980,-304,20460,415,-333,59,50,63
18.16,1017,-3192,-416,20484,451,-328,65,50,63
18.18,1010,-3180,-336,20468,467,-373,80,50,63
18.20,1020,-3200,-244,20404,448,-389,52,50,63
18.22,1016,-3140,-328,20468,445,-467,51,50,63
18.24,998,-3200,-420,20352,472,-472,64,50,63
18.26,1004,-3012,-284,20520,479,-419,41,50,63
18.28,1008,-3056,-360,20364,463,-363,50,50,63
18.30,1002,-3088,-364,20576,474,-389,31,50,63
18.32,1009,-3148,-268,20564,485,-360,27,50,63
18.34,1023,-3276,-296,20500,438,-413,22,50,63
18.36,1013,-3092,-240,20448,438,-435,3,50,63
18.38,1004,-3076,-352,20316,465,-435,14,50,63
18.40,1013,-3096,-440,20380,473,-377,18,50,63
18.42,1004,-3124,-312,20476,413,-398,20,50,63
18.44,1019,-3236,-384,20388,394,-424,-8,50,63
18.46,1015,-3228,-392,20484,382,-438,27,50,63
18.48,1013,-3152,-284,20524,448,-472,14,50,63
18.50,1004,-3204,-396,20540,475,-434,21,50,63
18.52,1013,-3036,-276,20528,481,-414,47,50,63
18.54,1002,-3164,-248,20572,472,-396,12,50,63
18.56,1006,-3144,-336,20528,421,-427,24,50,63
18.58,1013,-3208,-340,20436,456,-460,-14,50,63
18.60,1013,-3144,-252,20492,445,-449,-7,50,63
18.62,1001,-3164,-284,20468,429,-428,12,50,63
18.64,1010,-3164,-340,20452,451,-447,-3,50,63
18.66,1012,-3140,-308,20364,413,-475,-1,50,63
18.68,1008,-3092,-308,20476,411,-452,8,50,63
18.70,1012,-3076,-328,20524,386,-451,8,50,63
18.72,1008,-3124,-364,20652,436,-432,16,50,63
18.74,1010,-3144,-376,20404,446,-434,18,50,63
18.76,1016,-3172,-252,20476,408,-480,-3,50,63
18.78,1010,-3180,-328,20556,427,-492,13,50,63
18.80,1006,-3144,-364,20488,415,-462,17,50,63
18.82,1014,-3092,-364,20540,424,-439,34,50,63
18.84,1003,-3188,-340,20504,402,-428,53,50,63
18.86,1001,-3172,-304,20380,426,-405,46,50,63
18.88,1013,-3052,-364,20560,447,-357,51,50,63
18.90,1007,-3032,-404,20440,452,-287,81,50,63
18.92,1001,-3140,-340,20524,473,-278,92,50,63
18.94,1014,-3120,-356,20448,446,-243,43,50,63
18.96,1007,-3096,-300,20596,462,-218,70,50,63
18.98,1006,-3160,-280,20452,393,-231,52,50,63
19.00,1004,-3268,-228,20468,416,-290,58,50,63
19.02,1013,-3344,-256,20616,409,-396,65,50,63
19.04,1016,-3120,-392,20440,441,-526,80,50,63
19.06,1002,-3076,-412,20580,459,-497,51,50,63
19.08,1018,-2980,-344,20512,461,-376,56,50,63
19.10,1013,-3048,-284,20580,442,-274,61,50,63
19.12,1006,-3288,-300,20368,468,-257,74,50,63
19.14,1004,-3252,-300,20560,464,-291,60,50,63
19.16,1007,-3260,-276,20440,454,-303,33,50,63
19.18,1014,-3276,-296,20648,477,-371,31,50,63
19.20,1004,-3092,-316,20516,519,-429,41,50,63
19.22,1006,-3196,-340,20440,476,-427,41,50,63
19.24,1012,-3172,-252,20552,451,-424,60,50,63
19.26,1017,-3328,-336,20460,424,-470,61,50,63
19.28,1009,-3340,-280,20416,409,-633,27,50,63
19.30,1019,-3192,-388,20448,427,-745,22,50,63
19.32,1022,-3020,-356,20472,462,-674,49,50,63
19.34,1022,-2832,-336,20464,481,-480,41,50,63
19.36,990,-3036,-264,20372,445,-316,59,50,63
19.38,995,-3252,-300,20432,370,-285,31,50,63
19.40,1011,-3384,-328,20376,399,-447,16,50,63
19.42,990,-3268,-352,20492,429,-577,-31,50,63
19.44,993,-3132,-364,20516,472,-509,15,50,63
19.46,1013,-2992,-324,20364,513,-408,42,50,63
19.48,1016,-3144,-272,20524,453,-300,10,50,63
19.50,1010,-3272,-276,20544,405,-273,-2,50,63
19.52,1011,-3284,-256,20424,406,-343,-22,50,63
19.54,1005,-3268,-296,20368,435,-484,-51,50,63
19.56,1011,-3072,-356,20516,496,-486,-40,50,63
19.58,1008,-2904,-348,20508,512,-381,-59,50,63
19.60,1009,-3144,-220,20592,488,-248,-35,50,63
19.62,1010,-3100,-236,20556,385,-158,20,50,63
19.64,1009,-3432,-284,20516,342,-229,10,50,63
19.66,1010,-3440,-360,20432,373,-353,10,50,63
19.68,1011,-3216,-396,20436,478,-455,21,50,63
19.70,1008,-3164,-368,20476,526,-382,74,50,63
19.72,1006,-3064,-248,20368,504,-213,63,50,63
19.74,1017,-3128,-320,20596,453,-136,66,50,63
19.76,1019,-3336,-244,20456,370,-169,46,50,63
19.78,1021,-3496,-192,20484,396,-400,4,50,63
19.80,1009,-3252,-316,20416,430,-610,-13,50,63
19.82,1012,-3176,-372,20440,482,-564,21,50,63
19.84,1015,-3056,-356,20540,465,-446,26,50,63
19.86,1012,-3252,-356,20512,421,-394,60,50,63
19.88,1020,-3244,-252,20464,381,-418,23,50,63
19.90,1012,-3360,-376,20536,410,-462,60,50,63
19.92,1018,-3144,-240,20544,484,-466,79,50,63
19.94,1012,-3240,-408,20516,498,-402,65,50,63
19.96,1021,-3128,-372,20444,553,-356,92,50,63
