Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
19.08,1031,-7852,16884,11048,3236,-4265,4575,76,75
19.10,1036,-8144,19112,11748,2871,-4418,3782,76,75
19.12,1036,-8704,21132,12964,1883,-5120,2990,76,75
19.14,1033,-8756,21544,13764,169,-5656,1567,76,75
19.16,1042,-7904,19724,13268,-1907,-5082,-1033,76,75
19.18,1051,-6596,17824,11992,-3744,-3939,-4568,76,75
19.20,1034,-5968,17356,11456,-5198,-3091,-8478,76,75
19.22,1044,-6064,19220,11596,-6513,-2903,-11895,76,75
19.24,1040,-5624,20776,12096,-7835,-2743,-14313,76,75
19.26,1032,-5100,21644,11632,-9734,-1457,-15840,76,75
19.28,1029,-5096,21496,10544,-11520,649,-16886,76,75
19.30,1030,-5508,20336,9848,-12873,2380,-17742,76,75
19.32,1042,-5636,19464,9048,-13402,3462,-18548,76,75
19.34,1051,-5384,18328,8840,-13655,4294,-19200,76,75
19.36,1039,-5380,17436,7876,-13246,4934,-19599,76,75
19.38,1036,-5288,16716,7920,-12637,5134,-19413,76,75
19.40,1045,-5148,16356,7244,-12014,5292,-18886,76,75
19.42,1042,-4884,15156,6580,-11270,5403,-17649,76,75
19.44,1030,-5112,13668,6016,-10422,5440,-15916,76,75
19.46,1028,-5432,12508,5868,-9225,4747,-13440,76,75
19.48,1030,-6164,12648,6748,-8266,2815,-10862,76,75
19.50,1048,-5988,12728,7236,-7382,928,-8541,76,75
19.52,1031,-5156,12464,7364,-6824,-104,-6704,76,75
19.54,1034,-4344,11980,7120,-6295,2,-4933,76,75
19.56,1043,-4112,12088,7020,-5839,239,-3066,76,75
19.58,1045,-4284,12668,7160,-5290,470,-636,76,75
19.60,1022,-4116,12404,7152,-4828,834,1995,76,75
19.62,1047,-4012,11556,7276,-4318,1944,5092,76,75
19.64,1035,-4464,10752,7728,-3896,2993,7928,76,75
19.66,1036,-4820,10828,8208,-3235,3275,10532,76,75
19.68,1024,-4564,12216,8208,-2380,3814,13526,76,75
19.70,1032,-4764,14704,8192,-2005,5191,17151,76,75
19.72,1028,-4740,15572,7600,-1696,7480,20863,76,75
19.74,1036,-4816,15876,7436,-1448,10839,24814,76,75
19.76,1039,-5852,16376,7612,-1615,13948,27738,76,75
19.78,1028,-7340,16280,8460,-1523,15226,28850,76,75
19.80,1044,-7792,16468,9580,-1081,14382,29040,76,75
19.82,1017,-7700,18336,10120,-895,12716,28725,76,75
19.84,1036,-7268,20256,9692,-1171,11455,27834,76,75
19.86,1027,-6448,21180,8564,-1259,10903,27103,76,75
19.88,1037,-5716,22616,7036,-1204,12650,26809,76,75
19.90,1040,-5356,23684,6324,-1587,17813,26693,76,75
19.92,1044,-5360,22336,6448,-2494,24969,25871,76,75
19.94,1039,-6740,20040,6488,-3131,31477,23902,76,75
19.96,1036,-8732,17652,6140,-3584,32767,21231,76,75
19.98,1047,-10024,15988,5512,-3506,32486,18205,76,75
20.00,1041,-11288,15096,5076,-2939,26017,15595,76,75
20.02,1042,-12036,15268,5060,-1796,17095,13842,76,75
20.04,1038,-11628,16412,5656,-722,8785,12712,76,75
20.06,1037,-10388,16048,6996,-110,4630,11562,76,75
20.08,1028,-8996,15028,7312,578,3973,10025,76,75
20.10,1038,-7592,14744,7192,1338,5906,8215,76,75
20.12,1046,-7428,14016,7148,1776,8689,6454,76,75
20.14,1025,-7908,13280,6820,2390,10481,5474,76,75
20.16,1032,-9096,13680,7200,3314,10428,5375,76,75
20.18,1028,-10840,14340,8484,3896,8545,5383,76,75
20.20,1025,-12052,14036,10016,4423,4867,4951,76,75
20.22,1057,-12172,14476,10524,4883,-216,3806,76,75
20.24,1031,-11476,14704,9948,5458,-4738,2112,76,75
20.26,1033,-10808,14292,10196,6199,-8554,425,76,75
20.28,1037,-10640,15144,11052,6682,-11425,-1366,76,75
20.30,1037,-10456,16696,12192,6866,-13413,-2827,76,75
20.32,1049,-10784,19636,14204,6128,-15542,-4054,76,75
20.34,1033,-11980,22300,15452,4257,-18654,-6065,76,75
20.36,1044,-10572,22580,13728,3175,-21587,-8395,76,75
20.38,1029,-7864,21544,11480,2103,-21683,-10590,76,75
20.40,1042,-6804,18264,10612,549,-20198,-13343,76,75
20.42,1037,-6880,17036,10748,-585,-21069,-15675,76,75
20.44,1041,-7036,18600,10896,-2047,-22784,-16901,76,75
20.46,1034,-7484,20088,10688,-3878,-24919,-17589,76,75
20.48,1037,-7976,22092,10124,-5783,-28137,-17219,76,75
20.50,1035,-7236,24368,9120,-7738,-29810,-16302,76,75
20.52,1046,-4668,24124,7624,-10339,-27085,-15345,76,75
20.54,1038,-3648,22788,6456,-12755,-20964,-14445,76,75
20.56,1035,-3908,22112,6432,-14034,-13775,-13862,76,75
20.58,1038,-4300,22020,6528,-14740,-6937,-13768,76,75
20.60,1044,-4752,21024,6852,-15536,-447,-14173,76,75
20.62,1028,-5640,20052,6772,-16002,4728,-15397,76,75
20.64,1039,-6244,18572,5440,-15956,7927,-17325,76,75
20.66,1038,-5604,16596,4020,-15000,9565,-19627,76,75
20.68,1032,-5944,15368,2980,-13458,9828,-21422,76,75
20.70,1034,-6880,14628,2712,-11454,7953,-22134,76,75
20.72,1040,-6864,14408,3108,-9339,5208,-21594,76,75
20.74,1034,-6256,14092,3660,-7726,3513,-20253,76,75
20.76,1042,-5908,13396,4176,-6459,3372,-18436,76,75
20.78,1044,-5464,12756,4844,-5253,4500,-16800,76,75
20.80,1041,-4880,11704,4548,-4123,6236,-15272,76,75
20.82,1024,-4628,10624,4252,-2543,7940,-13678,76,75
20.84,1028,-5296,10556,4580,-669,8981,-11622,76,75
20.86,1049,-6276,10356,5336,1105,8528,-9044,76,75
20.88,1035,-6816,9648,6876,2582,7128,-6238,76,75
20.90,1037,-7644,9672,8556,3786,5637,-2851,76,75
20.92,1032,-8812,11516,10088,4021,4821,1075,76,75
20.94,1035,-9432,11680,10216,4240,5202,4602,76,75
20.96,1038,-9988,11016,10604,4885,6803,7840,76,75
20.98,1027,-11892,8700,12228,4925,9738,9269,76,75
21.00,1037,-14848,7016,14488,5072,10436,9199,76,75
21.02,1042,-17952,8392,15528,5303,6922,8208,76,75
21.04,1030,-19580,9716,15172,5380,968,6964,76,75
21.06,1033,-18684,10188,15040,5407,-2222,6277,76,75
21.08,1038,-17372,9576,14948,4363,-529,5577,76,75
21.10,1040,-17940,8176,14620,3413,1909,4063,76,75
21.12,1045,-18492,5748,13860,3304,1848,1955,76,75
21.14,1030,-18120,3572,13464,3682,-394,-18,76,75
21.16,1038,-17604,1696,13112,4414,-3153,-2172,72,67
21.18,1034,-16664,268,12224,4969,-6557,-3990,72,67
21.20,1041,-16292,-48,11596,5312,-9214,-5097,72,67
21.22,1029,-16212,340,10812,5554,-10656,-5891,72,67
21.24,1044,-16488,1400,10888,5736,-11920,-6626,72,67
21.26,1040,-17224,3016,11524,5926,-13137,-7143,72,67
21.28,1034,-17480,4372,11512,5907,-13328,-7795,72,67
21.30,1029,-17728,4296,11956,5534,-13759,-8423,72,67
21.32,1038,-16996,3680,13328,5323,-14043,-9112,72,67
21.34,1034,-16308,3748,13340,4825,-13606,-10191,72,67
21.36,1034,-16640,4172,12628,4134,-12098,-11832,72,67
21.38,1030,-17420,5092,14332,3524,-10241,-11797,72,67
21.40,1039,-17412,7004,15492,2040,-8125,-11466,72,67
21.42,1040,-16168,6756,14240,292,-5581,-11163,72,67
21.44,1040,-14172,6316,12432,-961,-1431,-10873,72,67
21.46,1025,-15572,7636,11016,-2313,1256,-10234,72,67
21.48,1025,-18584,12096,10816,-2620,-1338,-7221,72,67
21.50,1043,-16696,14996,9332,-1226,-5006,-2969,72,67
21.52,1043,-14148,17328,10048,-801,-3810,1303,72,67
21.54,1038,-14100,14992,10788,-1735,-1008,1754,72,67
21.56,1046,-11788,11252,10144,-1813,645,1998,72,67
21.58,1032,-8976,9956,9076,-2318,5297,1220,72,67
21.60,1034,-8656,10280,9524,-2321,13381,541,72,67
21.62,1030,-12252,11324,9868,-3368,19157,-347,72,67
21.64,1039,-12844,11296,6936,-3600,16613,-1140,72,67
21.66,1023,-12120,9724,5656,-2002,9105,-1940,72,67
21.68,1026,-11392,10192,4968,-20,2006,-3541,72,67
21.70,1030,-11332,11908,4600,1514,-4155,-4324,72,67
21.72,1040,-9760,12368,3948,2288,-6429,-4193,72,67
21.74,1027,-9288,13108,4376,2525,-1731,-5538,72,67
21.76,1025,-9940,12796,4936,3069,4216,-6801,72,67
21.78,1040,-11220,12396,3036,2840,7072,-8046,72,67
21.80,1043,-10888,10828,4244,5155,7967,-8021,72,67
21.82,1041,-10664,11268,5736,4932,6345,-7835,72,67
21.84,1036,-14912,11256,8076,4810,-816,-8152,72,67
21.86,1037,-10408,7772,12492,6133,-6584,-5192,72,67
21.88,1024,-10476,5016,11152,3898,1550,-3527,72,67
21.90,1029,-22644,2364,9600,3161,7241,-5361,72,67
21.92,1036,-28108,1208,7776,4140,283,-6499,72,67
21.94,1024,-17468,2680,7880,6263,-5118,-6291,72,67
21.96,1032,-11216,3444,7276,6119,-1286,-5824,72,67
21.98,1046,-13308,5092,5092,6866,-897,-5061,72,67
22.00,1032,-13160,6872,4596,7119,-620,-4518,72,67
22.02,1026,-14260,5788,7124,6215,1665,-4505,72,67
22.04,1021,-16496,1684,6952,5900,2230,-4352,72,67
22.06,1036,-17284,2400,5752,6629,2384,-4499,72,67
22.08,1042,-15428,3808,5408,7237,2498,-4641,72,67
22.10,1027,-14356,1184,6300,7453,2334,-4011,72,67
22.12,1028,-13852,868,6772,7614,2962,-3189,72,67
22.14,1040,-14568,1732,7144,7752,3931,-2582,72,67
22.16,1039,-16568,2512,7072,8082,2285,-2189,72,67
22.18,1029,-16456,2592,8092,8880,-718,-1708,72,67
22.20,1038,-13724,1884,8816,9008,-1181,-1076,72,67
22.22,1032,-13132,1704,8704,8614,683,-468,72,67
22.24,1032,-13896,1608,9508,8197,1534,483,72,67
22.26,1024,-14140,1628,9500,7183,628,1538,72,67
22.28,1037,-13372,1904,9500,6217,-1733,2862,72,67
22.30,1034,-11884,1936,9308,5042,-4653,4704,72,67
22.32,1048,-8540,2280,9904,4194,-7066,7999,72,67
22.34,1047,-7696,2448,9572,3473,-6800,11760,72,67
22.36,1026,-9560,3740,11412,2721,-4808,15171,72,67
22.38,1028,-10796,4608,11272,2365,-814,18854,72,67
22.40,1035,-11772,6024,11356,2586,6205,20654,72,67
22.42,1029,-15000,8700,10192,1300,13646,20535,72,67
22.44,1048,-21984,10948,8896,-360,11321,19240,72,67
22.46,1041,-26188,8900,9772,196,5660,16420,72,67
22.48,1041,-23020,6832,11316,1962,1824,13143,72,67
22.50,1033,-19928,5584,11416,1956,4512,10900,72,67
22.52,1044,-19560,4936,10044,1550,7002,9976,72,67
22.54,1026,-22576,4564,9376,1219,5396,8692,72,67
22.56,1039,-22776,4096,9156,2577,-802,7054,72,67
22.58,1040,-19744,4720,10172,3454,-5608,5431,72,67
22.60,1041,-17500,5204,9584,3388,-4973,3233,72,67
22.62,1028,-16892,5384,9172,3215,-2831,2235,72,67
22.64,1036,-17112,5512,8496,3192,-1983,1610,72,67
22.66,1040,-16876,5788,7852,3395,-2375,1145,72,67
22.68,1044,-16300,6208,7908,3743,-3216,645,72,67
22.70,1030,-15680,6240,8292,3943,-4083,-79,72,67
22.72,1032,-15256,6144,8120,4250,-4730,-713,72,67
22.74,1030,-14768,6280,7876,4609,-4800,-806,72,67
22.76,1042,-14800,6460,7816,4899,-4424,-778,72,67
22.78,1039,-15016,6440,7936,5135,-4289,-575,72,67
22.80,1040,-15020,6420,7684,5365,-4637,-262,72,67
22.82,1040,-15016,6656,7676,5609,-5329,-82,72,67
22.84,1025,-15096,7072,7572,5861,-6117,-138,72,67
22.86,1030,-14844,7264,7632,6108,-6679,-119,72,67
22.88,1044,-14200,7452,7412,6276,-6778,-41,72,67
22.90,1033,-13792,7628,7576,6243,-6560,259,72,67
22.92,1043,-13772,7808,7748,6119,-6698,613,72,67
22.94,1046,-13716,8372,7580,5957,-6902,1211,72,67
22.96,1029,-13724,9096,7548,5659,-7030,2123,72,67
22.98,1014,-14132,10388,7564,5228,-7123,3054,72,67
23.00,1024,-14188,11264,7480,4753,-7655,4113,72,67
23.02,1052,-13740,12168,7672,4260,-8807,5331,72,67
23.04,1032,-12860,12432,7848,3779,-9886,6049,72,67
23.06,1018,-11384,11652,8088,3487,-10628,6295,72,67
23.08,1035,-9852,10804,8052,3483,-10477,6087,72,67
23.10,1028,-8612,10608,8104,3483,-9747,5684,72,67
23.12,1039,-8060,11096,8712,3473,-9256,5352,72,67
23.14,1038,-7524,12712,8900,3346,-9386,5604,72,67
23.16,1039,-6556,14344,8768,2899,-9173,6481,72,67
23.18,1026,-5512,15580,8700,2132,-7363,7634,72,67
23.20,1043,-5000,16436,8876,907,-4152,9025,72,67
23.22,1033,-4936,16840,8772,57,-458,10393,72,67
23.24,1039,-5108,16788,8616,-667,2573,11445,72,67
23.26,1035,-5544,15768,8592,-1077,4529,11904,72,67
23.28,1028,-5768,15276,8312,-1015,5154,11897,72,67
23.30,1042,-6092,15316,8600,-898,5007,11304,72,67
23.32,1044,-6212,15136,8568,-771,4409,10104,72,67
23.34,1043,-6060,15100,8820,-695,3261,8789,72,67
23.36,1020,-5952,15888,8944,-724,2193,7730,72,67
23.38,1040,-5744,16144,8548,-788,1955,6647,72,67
23.40,1022,-5188,16604,8488,-852,2300,5804,72,67
23.42,1038,-4416,17004,8840,-1139,3802,5037,72,67
23.44,1030,-4200,16552,8960,-1583,6456,4052,72,67
23.46,1040,-4536,15768,8524,-1674,8522,3250,72,67
23.48,1029,-4800,15560,8520,-1165,9507,2926,72,67
23.50,1033,-5400,15136,8588,-615,9604,2597,72,67
23.52,1034,-5984,14556,8780,-49,8337,2442,72,67
23.54,1026,-6200,14368,9076,437,6183,2500,72,67
23.56,1027,-5928,14500,9372,756,4365,2646,72,67
23.58,1026,-5376,14512,9468,942,3462,2947,72,67
23.60,1040,-4988,14500,9512,1041,3704,3381,72,67
23.62,1030,-5092,14588,9472,1283,4582,3976,72,67
23.64,1032,-5300,15104,9476,1613,5805,4712,72,67
23.66,1026,-5532,15184,9444,2051,6659,5505,72,67
23.68,1036,-6248,15288,9468,2718,6744,6388,72,67
23.70,1034,-6756,17392,10236,3500,5793,7675,72,67
23.72,1040,-7360,19852,10908,3839,4005,9160,72,67
23.74,1040,-7728,21864,11728,3587,2050,10382,72,67
23.76,1028,-7596,21740,12280,2469,869,10511,72,67
23.78,1032,-7680,19732,12100,594,397,9033,72,67
23.80,1036,-7488,17512,11416,-993,-553,6469,72,67
23.82,1040,-6432,16488,10416,-2275,-1655,3499,72,67
23.84,1036,-5356,16904,9896,-3558,-1788,676,72,67
23.86,1035,-4684,18140,9420,-5262,76,-1648,72,67
23.88,1033,-4208,18464,9096,-7091,3689,-3225,72,67
23.90,1035,-4776,17312,8348,-8809,7601,-4622,72,67
23.92,1026,-5512,16120,7852,-9385,9867,-5828,72,67
23.94,1044,-6016,16704,8328,-9909,10465,-7214,72,67
23.96,1023,-5480,16652,8108,-10285,11427,-8443,72,67
23.98,1038,-5956,14328,6324,-10024,13450,-10162,72,67
24.00,1045,-6540,13396,6356,-9191,12032,-10594,72,67
24.02,1034,-7096,13388,6828,-8557,9066,-10571,72,67
24.04,1028,-6772,14092,7104,-8203,6216,-10108,72,67
24.06,1019,-5756,13724,6444,-8050,5081,-9437,72,67
24.08,1040,-5096,12712,6328,-7900,5552,-8662,72,67
24.10,1032,-5116,11912,6188,-7493,6436,-7984,72,67
24.12,1045,-5176,11856,6556,-7095,6754,-7183,72,67
24.14,1052,-5156,11844,6840,-6813,6777,-6051,56,56
24.16,1028,-5360,12180,6532,-6678,6575,-4939,56,56
24.18,1037,-5676,12156,6392,-6456,6246,-3597,56,56
24.20,1027,-6280,12304,6640,-5994,6050,-2251,56,56
24.22,1026,-6640,12632,7220,-5634,5702,-564,56,56
24.24,1042,-6972,12976,7636,-5252,5450,1465,56,56
24.26,1036,-7352,12952,8068,-4985,5400,3459,56,56
24.28,1028,-8004,12608,8368,-4805,5090,5341,56,56
24.30,1041,-9116,12072,8868,-4397,3874,6758,56,56
24.32,1017,-9120,11672,9396,-3619,3029,7811,56,56
24.34,1030,-9684,13792,9960,-2911,2294,10147,56,56
24.36,1038,-10784,16600,10152,-1655,1262,13483,56,56
24.38,1023,-11144,17784,11088,-63,1884,16295,56,56
24.40,1032,-10240,17056,11704,296,6185,17718,56,56
24.42,1002,-9428,16656,12380,56,11582,17127,56,56
24.44,1031,-9488,16900,13048,-206,14838,15125,56,56
24.46,1027,-10952,16528,13324,-1120,14811,12373,56,56
24.48,1038,-10724,14052,11876,-1356,7384,6430,56,56
24.50,1029,-8176,12196,12628,-1202,5927,4274,56,56
24.52,1048,-6536,9552,12540,-2121,7138,3163,56,56
24.54,1033,-7332,7780,11452,-2602,9440,3046,56,56
24.56,1035,-7828,7900,11328,-2362,8402,3487,56,56
24.58,1028,-8432,8436,11272,-1765,6421,3979,56,56
24.60,1026,-8060,9356,10824,-757,4466,4442,56,56
24.62,1027,-7384,10324,10632,168,3722,4848,56,56
24.64,1039,-7072,11428,10620,947,4079,5290,56,56
24.66,1037,-7764,12792,11000,1818,4200,5776,56,56
24.68,1034,-8052,12832,10532,2789,3396,6163,56,56
24.70,1035,-7928,12660,10680,3682,2322,6237,56,56
24.72,1036,-7880,12972,11324,4208,1333,6059,56,56
24.74,1026,-7940,14312,11968,4585,329,6035,56,56
24.76,1027,-7732,15960,12228,4536,-351,6255,56,56
24.78,1036,-7972,17592,12252,3841,-1021,6084,56,56
24.80,1020,-8908,19460,12376,2915,-2202,5147,56,56
24.82,1024,-8832,23316,12808,2169,-3801,4110,56,56
24.84,1036,-7816,26572,13704,1091,-3921,2950,56,56
24.86,1023,-6356,26152,13948,-909,-1220,979,56,56
24.88,1034,-5752,21788,13164,-3446,2294,-2742,56,56
24.90,1044,-6228,19112,12576,-5581,3765,-7661,56,56
24.92,1037,-7564,20568,12192,-7139,2207,-11491,56,56
24.94,1038,-6860,21408,11288,-7975,-169,-14032,56,56
24.96,1030,-5336,21620,10160,-9120,-778,-15331,56,56
24.98,1029,-4480,21536,9432,-10299,698,-16022,56,56
25.00,1034,-3684,20908,8828,-10935,3765,-16309,56,56
25.02,1034,-3320,20056,8208,-11425,7585,-16463,56,56
25.04,1043,-3808,18160,7552,-11547,10776,-16674,56,56
25.06,1036,-4360,16064,7144,-10984,12074,-16949,56,56
25.08,1042,-5004,14792,6844,-9987,11480,-17023,56,56
25.10,1035,-5540,14628,7280,-9008,8564,-16440,56,56
25.12,1043,-6136,14508,7844,-8854,3935,-15413,56,56
25.14,1039,-5728,13620,7692,-8873,-517,-14207,56,56
25.16,1041,-4524,13112,7216,-9254,-2791,-12695,56,56
25.18,1020,-3800,12764,6744,-9538,-2840,-10946,56,56
25.20,1046,-3440,12796,7084,-9876,-2011,-8900,56,56
25.22,1037,-2856,12184,7316,-10380,-39,-6872,56,56
25.24,1037,-2420,11252,6836,-10707,3559,-4425,56,56
25.26,1038,-2876,10188,6384,-10954,7955,-1722,56,56
25.28,1034,-4320,9624,6448,-11051,11403,1106,56,56
25.30,1046,-5424,9336,6360,-11399,12963,3925,56,56
25.32,1040,-6676,9204,6224,-11936,13019,6349,56,56
25.34,1042,-7592,8968,5712,-12217,12613,8826,56,56
25.36,1034,-8744,11108,5716,-11961,11669,12772,56,56
25.38,1044,-10032,14904,5868,-11742,11247,16716,56,56
25.40,1024,-9840,15640,5276,-11159,12789,20317,56,56
25.42,1036,-9928,14216,4928,-11126,17376,22329,56,56
25.44,1036,-13152,13992,6696,-9908,18638,21764,56,56
25.46,1029,-12288,14696,7480,-9073,12224,21743,56,56
25.48,1035,-12508,16032,6156,-8745,7830,21849,56,56
25.50,1035,-12796,17156,5300,-8081,5584,21394,56,56
25.52,1036,-11456,17200,5080,-7552,5085,21627,56,56
25.54,1038,-9216,16804,5172,-7257,8045,21794,56,56
25.56,1040,-7696,16136,4644,-7556,14163,21365,56,56
25.58,1032,-8568,14720,4068,-7799,19690,20706,56,56
25.60,1042,-10028,14160,3708,-7126,22049,20853,56,56
25.62,1027,-11516,14760,3520,-6731,22130,21964,56,56
25.64,1030,-13684,14488,3104,-6321,20762,22763,56,56
25.66,1033,-14812,13940,3132,-5154,17517,23285,56,56
25.68,1035,-14884,15136,4100,-3173,12755,23316,56,56
25.70,1040,-14472,16332,5716,-2182,8462,22534,56,56
25.72,1045,-14312,15748,5924,-1348,4803,21226,56,56
25.74,1027,-13920,15388,5216,-33,2531,19857,56,56
25.76,1016,-13800,15168,5468,1358,2060,18346,56,56
25.78,1036,-14280,13832,7032,2503,2259,16546,56,56
25.80,1033,-15500,14004,8848,4042,72,14500,56,56
25.82,1025,-17268,16332,9140,5523,-4840,12022,56,56
25.84,1044,-18788,19568,9648,6486,-13255,10142,56,56
25.86,1033,-20584,22076,11040,6114,-25029,7452,56,56
25.88,1035,-18968,21604,11224,4818,-32768,2896,56,56
25.90,1027,-12372,18280,9796,2962,-32768,-3602,56,56
25.92,1041,-7068,18412,10100,-493,-32768,-9984,56,56
25.94,1036,-6724,22092,9848,-4032,-26842,-15028,56,56
25.96,1036,-5164,23900,8808,-5924,-18841,-18175,56,56
25.98,1030,-3172,24408,8044,-8802,-9425,-20418,56,56
26.00,1038,-4040,22692,7016,-10829,-5,-22375,56,56
26.02,1031,-5920,20496,6360,-11076,4196,-23887,56,56
26.04,1026,-7200,19100,6668,-10616,3960,-25153,56,56
26.06,1040,-7888,19156,7284,-10334,1073,-26130,56,56
26.08,1024,-7708,20296,6284,-10279,-1958,-27055,56,56
26.10,1038,-7176,20392,4520,-10541,-4549,-28025,56,56
26.12,1042,-6932,19880,3560,-10902,-6541,-28428,56,56
26.14,1034,-7096,19164,3544,-11029,-7629,-28051,56,56
26.16,1037,-7084,18084,4768,-11959,-6369,-25408,56,56
26.18,1032,-7336,19344,5156,-12273,-5596,-23736,56,56
26.20,1041,-6140,18592,4488,-12481,-3943,-22191,56,56
26.22,1039,-5660,16444,4328,-12356,-1301,-20842,56,56
26.24,1037,-6840,15184,4760,-11433,593,-19516,56,56
26.26,1034,-7992,14468,4628,-9903,554,-18042,56,56
26.28,1040,-7488,13488,5188,-8369,-621,-16348,56,56
26.30,1044,-6200,12476,5652,-7101,-1203,-13981,56,56
26.32,1023,-6036,13352,5924,-5690,-159,-10677,56,56
26.34,1044,-6000,14044,5696,-4829,3785,-7630,56,56
26.36,1026,-5316,11124,5744,-3754,8923,-4757,56,56
26.38,1045,-5488,7104,6828,-1574,14308,-2424,56,56
26.40,1024,-8460,4988,8572,981,17967,-844,56,56
26.42,1044,-13940,5720,9876,3277,15158,924,56,56
26.44,1031,-16764,8180,11040,5488,6087,3299,56,56
26.46,1037,-15780,8372,12712,6277,-583,4702,56,56
26.48,1033,-14872,7656,14056,5779,-2495,5369,56,56
26.50,1028,-15148,6840,14624,4966,-2245,5336,56,56
26.52,1032,-14152,4308,14752,4713,-386,3979,56,56
26.54,1037,-13788,3512,14596,5059,1393,3283,56,56
26.56,1030,-13888,2460,15204,4881,2157,2503,56,56
26.58,1035,-14992,1392,15556,4656,1161,1388,56,56
26.60,1029,-15680,908,14880,4735,-845,316,56,56
26.62,1024,-15244,1044,13492,5094,-1773,-626,56,56
26.64,1031,-14988,1080,12912,5188,-1066,-1685,56,56
26.66,1042,-15940,1152,12820,5714,-606,-3133,56,56
26.68,1032,-16464,1456,12500,6329,-1862,-4535,56,56
26.70,1041,-16180,1624,11860,6869,-3075,-6007,56,56
26.72,1025,-16004,2000,10632,7186,-2995,-7238,56,56
26.74,1025,-16208,2396,9408,7346,-2110,-7690,56,56
26.76,1027,-15668,2832,8780,7583,-1884,-7452,56,56
26.78,1050,-15456,3056,8328,8099,-1387,-7180,56,56
26.80,1034,-15560,3508,8176,8606,-215,-6381,56,56
26.82,1038,-17952,4316,7984,8715,529,-5315,56,56
26.84,1026,-20552,5752,7284,8746,-1170,-4380,56,56
26.86,1021,-18660,6844,7120,8934,-5037,-2979,56,56
26.88,1028,-15080,6772,7212,8644,-7235,-2802,56,56
26.90,1038,-14652,6928,7624,8305,-6965,-3735,56,56
26.92,1036,-15596,8044,7400,8064,-6120,-4214,56,56
26.94,1038,-14972,9224,7328,7721,-5480,-3777,56,56
26.96,1025,-13620,9888,6960,6713,-4797,-2647,56,56
26.98,1033,-12432,10388,7136,4164,-3761,-580,56,56
27.00,1039,-12252,10344,7632,3060,-3436,323,56,49
27.02,1021,-11212,11044,8400,2190,-1165,1414,56,49
27.04,1036,-11908,11204,8272,930,3413,630,56,49
27.06,1026,-13332,10268,7396,783,4673,123,56,49
27.08,1037,-13404,9240,7244,1039,3261,-79,56,49
27.10,1044,-11672,8964,7468,1525,4280,-357,56,49
27.12,1018,-11676,7832,7280,1634,7935,-869,56,49
27.14,1027,-13500,6692,7168,1875,9698,-836,56,49
27.16,1042,-14832,6712,6976,1950,8431,-218,56,49
27.18,1028,-15164,6772,6164,1733,6375,222,56,49
27.20,1022,-14932,6224,5900,1529,4777,628,56,49
27.22,1032,-15648,6548,5800,1574,2220,861,56,49
27.24,1030,-16748,7624,6436,1189,-1142,1087,56,49
27.26,1028,-16356,7980,7136,867,-3524,1442,56,49
27.28,1030,-14960,7600,7536,576,-4418,1571,56,49
27.30,1023,-16240,6684,9928,-27,-17571,2886,56,49
27.32,1030,-13060,6744,9612,-492,-27497,3060,56,49
27.34,1043,-10780,6276,11740,-1440,-29612,3951,56,49
27.36,1034,-8128,6660,14796,-2087,-25961,4161,56,49
27.38,1025,-6548,7556,17772,-2599,-12601,3401,56,49
27.40,1030,-8072,7904,16400,-3340,4656,3083,56,49
27.42,1038,-10692,7080,14072,-3818,14050,3768,56,49
27.44,1040,-11568,6828,11872,-2288,18256,3022,56,49
27.46,1046,-9904,7440,11608,-1364,24719,802,56,49
27.48,1023,-16608,6784,7156,-813,31455,-2426,56,49
27.50,1039,-20604,5188,6508,-888,25887,-2299,56,49
27.52,1041,-21512,6232,5976,-551,15222,-1158,56,49
27.54,1013,-18724,6592,6896,-478,6828,-638,56,49
27.56,1028,-16536,5520,7644,-635,2131,-1134,56,49
27.58,1042,-13816,5584,7976,199,2970,-1540,56,49
27.60,1034,-16976,5588,8216,794,1917,-1578,56,49
27.62,1044,-20092,6940,10036,-131,770,-1927,56,49
27.64,1024,-16428,4788,8780,897,-980,-2356,56,49
27.66,1042,-17036,4168,9992,-671,699,-4963,56,49
27.68,1032,-13776,3428,11376,-1257,2376,-3857,56,49
27.70,1041,-15288,1932,8908,-4191,5526,-6018,56,49
27.72,1035,-7584,6724,6636,-7,4112,-2030,56,49
27.74,1025,-9536,6832,5504,-858,9120,-803,56,49
27.76,1027,-14188,6724,4284,559,8262,98,56,49
27.78,1038,-15912,7536,5240,1100,3723,656,56,49
27.80,1028,-20072,10188,8932,-1349,3188,-2561,56,49
27.82,1036,-19036,5712,8080,-2671,4514,-2127,56,49
27.84,1040,-15100,3116,6328,-2411,8652,-3575,56,49
27.86,1041,-20596,572,1812,-270,7724,-3274,56,49
27.88,1025,-19800,2676,3908,1381,4229,-3378,56,49
27.90,1042,-16972,3248,5860,1340,4776,-3764,56,49
27.92,1037,-16272,2068,5572,606,7246,-4167,56,49
27.94,1046,-16456,1408,4136,-13,8033,-4350,56,49
27.96,1037,-16460,828,2184,525,125,-1743,56,49
27.98,1039,-14096,9580,3664,1869,-10196,-753,56,49
28.00,1042,-17576,9720,5376,280,-18443,-370,56,49
28.02,1039,-20436,9648,5356,-1980,-31983,-10,56,49
28.04,1046,-19980,9324,5260,-4950,-32768,-940,56,49
